id_user,variant,new_active_listing,new_booked_listing,new_cancelled_listing
51604,treatment,1,0,0
19914,control,0,0,0
66058,treatment,0,0,0
50625,control,0,0,0
44631,treatment,0,0,0
43109,treatment,0,0,0
60854,control,0,0,0
2805,treatment,1,0,0
43830,control,0,0,0
24644,treatment,1,1,0
68684,control,1,0,0
28752,control,1,1,0
15846,control,0,0,0
10752,treatment,1,0,0
10028,control,1,1,0
66178,treatment,1,0,0
20492,control,0,0,0
67131,treatment,0,0,0
30778,control,0,0,0
4784,treatment,0,0,0
69356,control,1,0,0
27266,control,1,1,0
30341,treatment,0,0,0
27826,treatment,1,1,0
19548,treatment,1,0,0
2445,control,1,1,0
56120,control,1,0,0
36600,control,0,0,0
35441,control,0,0,0
57452,control,0,0,0
21487,treatment,0,0,0
31050,treatment,0,0,0
50993,treatment,0,0,0
40259,control,0,0,0
56451,control,0,0,0
38041,treatment,0,0,0
52538,treatment,0,0,0
67253,treatment,0,0,0
66753,control,1,0,0
42648,control,0,0,0
53873,control,0,0,0
22681,treatment,1,0,0
34946,treatment,1,0,0
7849,treatment,1,0,0
59614,treatment,1,1,0
23075,control,1,0,0
59691,treatment,0,0,0
62924,treatment,1,0,0
49643,treatment,1,0,0
34661,control,1,1,0
48273,treatment,1,0,0
59266,treatment,0,0,0
10873,treatment,1,1,0
61207,control,0,0,0
12355,control,1,0,0
26419,treatment,1,0,0
4387,control,0,0,0
34599,control,1,0,0
31053,control,1,0,0
61627,control,0,0,0
24409,treatment,1,0,0
20672,treatment,0,0,0
47991,treatment,1,0,0
13702,treatment,0,0,0
51572,treatment,1,0,0
30385,treatment,1,0,0
21093,control,0,0,0
21613,treatment,1,1,0
59978,control,0,0,0
61976,treatment,0,0,0
16703,control,1,0,0
14478,treatment,0,0,0
12013,control,0,0,0
7133,treatment,1,0,0
43535,treatment,0,0,0
43052,treatment,1,1,0
23798,treatment,1,1,0
45345,treatment,0,0,0
56548,control,1,0,0
43979,treatment,1,0,0
27318,control,0,0,0
19460,control,0,0,0
28735,control,0,0,0
62395,treatment,0,0,0
36027,control,0,0,0
18746,control,1,1,0
50542,treatment,0,0,0
37917,control,1,1,0
26061,control,0,0,0
17271,control,0,0,0
34752,control,1,0,0
67140,treatment,0,0,0
17182,treatment,0,0,0
66238,treatment,1,1,0
13533,control,0,0,0
8957,treatment,0,0,0
63097,treatment,1,0,0
14293,treatment,1,0,0
68306,control,0,0,0
43185,control,0,0,0
63933,control,1,0,0
12005,treatment,0,0,0
39316,treatment,0,0,0
46800,treatment,1,0,0
18204,treatment,0,0,0
22139,treatment,0,0,0
31471,control,0,0,0
15208,treatment,1,1,0
67592,control,1,1,0
2884,control,1,0,0
18364,treatment,1,0,0
63353,control,0,0,0
36518,control,1,0,0
27557,treatment,1,0,0
46062,control,1,0,0
55949,treatment,1,0,0
22620,treatment,1,1,0
42446,control,1,0,0
65787,control,0,0,0
35128,treatment,1,0,0
16757,control,1,0,0
59068,control,0,0,0
30569,control,1,1,0
39109,treatment,0,0,0
51993,control,0,0,0
44298,treatment,0,0,0
39906,control,1,1,0
25297,control,0,0,0
51612,treatment,0,0,0
69926,control,0,0,0
14195,treatment,0,0,0
37008,control,1,0,0
36296,control,0,0,0
8020,control,1,0,0
34276,control,0,0,0
30428,treatment,0,0,0
35728,treatment,1,1,0
49259,control,1,0,0
19825,treatment,0,0,0
20583,control,0,0,0
6736,treatment,0,0,0
37752,treatment,1,0,0
59249,control,0,0,0
49136,treatment,1,1,0
54223,control,1,1,0
5790,control,1,0,0
24245,control,0,0,0
25334,treatment,0,0,0
65616,control,0,0,0
61558,treatment,0,0,0
55307,control,0,0,0
40126,control,0,0,0
18572,control,0,0,0
24915,control,0,0,0
19973,treatment,0,0,0
38694,treatment,1,0,0
1989,control,0,0,0
12675,control,0,0,0
58034,control,1,1,0
6421,control,0,0,0
55882,control,0,0,0
30083,control,1,0,0
23995,control,0,0,0
3499,control,0,0,0
60374,treatment,0,0,0
12799,control,1,1,0
35913,treatment,0,0,0
51852,control,0,0,0
38008,treatment,0,0,0
20621,treatment,1,1,0
48991,control,1,0,0
5245,control,0,0,0
59503,control,0,0,0
6564,treatment,1,0,0
21545,treatment,0,0,0
19704,treatment,0,0,0
100,treatment,0,0,0
33623,control,0,0,0
63639,treatment,0,0,0
24369,treatment,0,0,0
6556,treatment,1,1,0
66960,treatment,1,0,0
32739,control,1,0,0
64733,control,0,0,0
39766,control,0,0,0
50843,control,0,0,0
29636,treatment,0,0,0
26226,control,1,0,0
38809,control,1,0,0
1713,control,1,0,0
68073,control,1,0,0
7355,control,1,0,0
60173,control,0,0,0
40572,treatment,1,0,0
67677,control,1,1,0
55829,control,1,0,0
59232,control,1,0,0
41986,treatment,0,0,0
43037,treatment,0,0,0
33122,control,0,0,0
54181,control,1,0,0
65013,control,0,0,0
13513,treatment,1,0,0
33701,control,0,0,0
21720,control,0,0,0
39609,control,1,1,0
51844,control,1,1,0
36528,control,1,0,0
3103,treatment,1,0,0
21130,treatment,0,0,0
42919,control,0,0,0
24631,treatment,1,0,0
35508,control,1,0,0
37187,treatment,1,1,0
59649,control,0,0,0
41396,control,0,0,0
41435,control,0,0,0
50034,treatment,1,1,0
59522,treatment,0,0,0
14382,treatment,1,0,0
19769,treatment,0,0,0
4541,treatment,1,0,0
11912,treatment,1,0,0
38123,treatment,1,0,0
5514,treatment,0,0,0
64169,control,0,0,0
43321,control,0,0,0
29275,control,0,0,0
13217,control,1,0,0
44012,treatment,0,0,0
50029,control,0,0,0
24220,treatment,1,1,0
1000,treatment,1,0,0
43855,control,1,0,0
31121,control,1,0,0
52002,control,1,0,0
53510,treatment,0,0,0
4441,control,0,0,0
26048,treatment,0,0,0
44402,control,0,0,0
61591,control,0,0,0
22384,treatment,0,0,0
66261,control,0,0,0
68883,control,0,0,0
32964,treatment,0,0,0
37087,control,0,0,0
32625,control,1,1,0
11332,control,1,0,0
66400,control,1,0,0
3311,control,1,0,0
6360,control,1,1,0
11922,control,1,1,0
27361,control,0,0,0
8341,treatment,0,0,0
44529,control,0,0,0
48332,treatment,1,1,0
21131,treatment,1,1,0
69155,control,0,0,0
18939,treatment,0,0,0
66142,treatment,1,1,0
50667,control,1,1,0
29063,treatment,0,0,0
21504,treatment,0,0,0
8098,control,1,0,0
25590,treatment,0,0,0
42918,control,1,1,0
10615,control,1,0,0
65940,treatment,0,0,0
9559,treatment,1,0,0
56805,control,0,0,0
924,treatment,0,0,0
6081,control,0,0,0
11146,control,0,0,0
10013,control,0,0,0
45716,treatment,0,0,0
64998,treatment,0,0,0
39753,control,1,1,0
35665,treatment,1,1,0
48725,control,1,1,0
49558,treatment,0,0,0
13444,treatment,0,0,0
6179,control,0,0,0
31272,control,1,0,0
32934,treatment,1,0,0
61642,control,0,0,0
60482,treatment,0,0,0
28286,control,0,0,0
5186,control,0,0,0
38074,control,1,1,0
41568,control,1,0,0
33956,control,0,0,0
3913,treatment,1,0,0
28199,treatment,1,0,0
2787,treatment,0,0,0
1303,treatment,0,0,0
53580,treatment,0,0,0
52724,treatment,1,0,0
56040,treatment,0,0,0
44330,control,1,1,0
12659,control,1,0,0
18986,treatment,1,0,0
56149,treatment,0,0,0
24226,control,0,0,0
64873,treatment,0,0,0
6863,treatment,0,0,0
18684,treatment,1,1,0
67480,treatment,1,0,0
36009,treatment,1,0,0
61711,treatment,0,0,0
59353,treatment,0,0,0
69261,control,0,0,0
27899,treatment,1,1,0
28471,treatment,1,0,0
3774,control,1,0,0
3471,control,0,0,0
60723,treatment,1,1,0
54014,treatment,0,0,0
36915,control,0,0,0
45057,treatment,0,0,0
58843,control,1,0,0
16839,treatment,0,0,0
18132,control,0,0,0
41033,control,0,0,0
2449,treatment,0,0,0
3582,control,1,0,0
52519,control,0,0,0
67375,control,0,0,0
2096,control,0,0,0
40517,control,1,0,0
30068,control,0,0,0
20095,treatment,1,0,0
2060,treatment,1,0,0
45614,treatment,0,0,0
12563,treatment,1,0,0
67042,treatment,1,0,0
42665,control,0,0,0
43228,treatment,0,0,0
5757,control,0,0,0
57897,control,0,0,0
60515,control,1,0,0
43150,treatment,0,0,0
60520,treatment,1,0,0
6052,treatment,0,0,0
52418,treatment,1,0,0
52840,treatment,0,0,0
33150,treatment,1,1,0
47558,control,0,0,0
40631,treatment,1,0,0
45347,treatment,1,1,0
66668,control,0,0,0
17820,treatment,1,1,0
52574,treatment,1,0,0
64809,treatment,1,0,0
63792,treatment,1,1,0
23944,treatment,1,0,0
2463,treatment,0,0,0
11124,control,0,0,0
64886,control,0,0,0
4119,treatment,0,0,0
45378,control,1,1,0
39031,control,0,0,0
31790,treatment,0,0,0
9447,treatment,1,0,0
65404,treatment,0,0,0
44540,control,0,0,0
67659,treatment,0,0,0
67816,control,0,0,0
24551,treatment,1,1,0
15170,treatment,1,0,0
63207,treatment,0,0,0
48993,treatment,0,0,0
68909,control,0,0,0
61079,treatment,0,0,0
21389,control,1,0,0
32962,control,0,0,0
34082,treatment,0,0,0
37534,treatment,1,0,0
1082,treatment,1,1,0
34235,treatment,0,0,0
51543,treatment,1,0,0
58237,control,0,0,0
44525,control,0,0,0
51778,control,0,0,0
63954,control,1,0,0
67280,treatment,1,0,0
33045,control,0,0,0
23335,treatment,1,0,0
45875,control,0,0,0
29443,treatment,1,0,0
62668,control,1,1,0
1491,treatment,1,0,0
57761,control,0,0,0
19551,treatment,0,0,0
47678,control,0,0,0
63551,control,0,0,0
66412,treatment,1,0,0
67607,treatment,1,1,0
38895,control,0,0,0
69870,control,0,0,0
13032,control,0,0,0
16573,treatment,0,0,0
1215,control,0,0,0
37783,treatment,0,0,0
3040,treatment,0,0,0
25995,control,1,0,0
23864,treatment,1,0,0
64,treatment,0,0,0
30464,control,1,0,0
13113,treatment,1,0,0
15576,control,0,0,0
57107,treatment,1,0,0
12426,treatment,1,0,0
62491,treatment,0,0,0
1074,control,1,0,0
17693,treatment,0,0,0
26949,control,1,0,0
53124,treatment,0,0,0
69502,control,1,0,0
45501,treatment,1,0,0
59119,control,1,0,0
18837,control,1,0,0
68641,treatment,0,0,0
43268,control,1,0,0
47045,treatment,0,0,0
31481,treatment,0,0,0
26334,treatment,0,0,0
68106,control,0,0,0
6501,control,1,1,1
58570,treatment,1,1,0
12517,treatment,0,0,0
53462,control,0,0,0
62939,control,1,0,0
196,control,0,0,0
27996,treatment,0,0,0
13233,treatment,1,0,0
35656,control,1,1,0
20154,treatment,0,0,0
58081,treatment,0,0,0
14367,treatment,0,0,0
28804,control,1,0,0
45918,control,0,0,0
63780,control,1,0,0
58912,control,1,0,0
54849,treatment,0,0,0
1377,treatment,1,1,0
62173,treatment,1,1,0
22408,control,0,0,0
32020,treatment,1,0,0
19831,treatment,0,0,0
62145,treatment,1,0,0
3724,treatment,0,0,0
26694,control,0,0,0
29872,treatment,0,0,0
7264,treatment,0,0,0
65944,treatment,0,0,0
38761,control,0,0,0
46491,treatment,1,0,0
53430,control,1,1,0
51503,treatment,0,0,0
27432,treatment,0,0,0
7162,control,0,0,0
20524,control,0,0,0
27601,treatment,0,0,0
82,control,0,0,0
26476,control,0,0,0
14119,control,0,0,0
59476,control,1,1,0
49024,treatment,1,1,0
60265,treatment,0,0,0
45459,control,1,0,0
27479,treatment,0,0,0
33624,treatment,0,0,0
42412,treatment,0,0,0
48153,treatment,0,0,0
16050,control,0,0,0
24742,control,0,0,0
17892,control,0,0,0
61969,control,0,0,0
1575,treatment,1,0,0
56507,control,0,0,0
57562,control,1,1,0
41314,treatment,0,0,0
67078,treatment,1,0,0
27788,control,0,0,0
36243,treatment,0,0,0
58595,control,0,0,0
63248,treatment,0,0,0
28001,control,1,0,0
6397,control,1,1,0
9279,treatment,0,0,0
21608,treatment,0,0,0
2767,treatment,1,0,0
56715,treatment,1,0,0
1801,treatment,1,0,0
3872,treatment,0,0,0
3054,control,0,0,0
55933,treatment,1,0,0
43838,treatment,0,0,0
26709,treatment,0,0,0
19919,treatment,0,0,0
50172,treatment,0,0,0
31646,control,1,1,0
69758,treatment,1,0,0
3679,treatment,1,1,0
50129,control,0,0,0
33955,treatment,1,1,0
23735,control,1,0,0
30547,treatment,0,0,0
66123,control,1,1,0
24732,control,1,0,0
27004,treatment,1,0,0
32296,treatment,1,1,0
41664,control,0,0,0
54038,treatment,0,0,0
17769,treatment,0,0,0
66961,treatment,1,0,0
55379,treatment,0,0,0
27870,control,0,0,0
62226,control,0,0,0
42405,treatment,0,0,0
60836,treatment,0,0,0
49096,control,0,0,0
44768,control,1,1,1
1548,treatment,1,0,0
54119,treatment,1,1,0
48874,control,0,0,0
33056,treatment,0,0,0
12858,control,1,0,0
67750,treatment,0,0,0
48745,control,0,0,0
15833,control,0,0,0
38426,control,0,0,0
11252,control,0,0,0
18841,treatment,1,1,0
60299,treatment,1,0,0
26739,treatment,1,0,0
52621,treatment,1,0,0
50680,control,0,0,0
37618,control,0,0,0
41873,control,1,1,0
27024,treatment,0,0,0
43225,treatment,0,0,0
62071,control,1,0,0
8239,treatment,1,1,0
44005,treatment,0,0,0
17355,treatment,0,0,0
20799,control,0,0,0
25633,treatment,0,0,0
15100,treatment,1,1,0
902,treatment,1,0,0
26414,control,0,0,0
2946,control,0,0,0
39015,control,1,0,0
28335,control,0,0,0
13157,control,1,1,0
10049,control,0,0,0
39891,control,0,0,0
6398,control,1,1,0
46128,control,0,0,0
41578,treatment,0,0,0
21012,treatment,0,0,0
36560,treatment,0,0,0
69539,treatment,0,0,0
58160,treatment,1,0,0
53374,treatment,1,0,0
58124,treatment,1,0,0
53944,treatment,1,1,0
29213,treatment,1,1,0
67648,control,0,0,0
27283,control,1,0,0
51881,control,1,0,0
64383,treatment,1,0,0
2128,treatment,1,0,0
67595,treatment,0,0,0
10939,control,0,0,0
45365,treatment,0,0,0
65793,control,1,0,0
44936,treatment,0,0,0
56776,treatment,1,0,0
48110,control,1,0,0
64158,control,0,0,0
39954,control,1,0,0
59223,treatment,1,0,0
58023,treatment,0,0,0
62866,control,0,0,0
26655,control,0,0,0
59711,treatment,0,0,0
40131,treatment,0,0,0
26082,control,0,0,0
33465,treatment,0,0,0
27107,control,0,0,0
57892,control,1,1,0
43308,control,1,1,0
24284,treatment,1,0,0
5906,treatment,1,1,0
69016,control,1,0,0
42021,control,0,0,0
1375,control,0,0,0
20729,control,0,0,0
41674,control,1,0,0
60616,treatment,1,1,0
54974,treatment,1,0,0
2151,control,0,0,0
12395,control,0,0,0
28229,treatment,0,0,0
1469,control,0,0,0
47025,treatment,0,0,0
18951,treatment,1,0,0
26427,control,1,1,0
15236,control,0,0,0
35501,treatment,0,0,0
64226,treatment,0,0,0
65256,treatment,0,0,0
45271,treatment,0,0,0
23536,treatment,0,0,0
12518,control,0,0,0
14355,control,1,0,0
62473,control,0,0,0
46622,treatment,0,0,0
32103,treatment,1,0,0
30378,control,1,1,0
7858,treatment,1,0,0
9288,control,0,0,0
83,control,1,0,0
37051,control,0,0,0
56443,control,0,0,0
59619,control,0,0,0
9935,control,1,0,0
23374,treatment,1,1,0
1933,treatment,0,0,0
36096,control,0,0,0
27983,control,0,0,0
15164,control,1,0,0
64539,control,1,0,0
33943,treatment,1,0,0
50522,treatment,0,0,0
26431,control,0,0,0
16603,treatment,0,0,0
44008,treatment,0,0,0
52834,treatment,0,0,0
30219,control,0,0,0
1739,control,1,1,0
23260,treatment,0,0,0
38210,treatment,1,1,0
39763,treatment,1,1,0
16447,treatment,1,1,0
46224,control,0,0,0
50249,treatment,0,0,0
61962,control,1,0,0
4758,treatment,0,0,0
55898,treatment,0,0,0
16006,treatment,0,0,0
32278,treatment,0,0,0
53939,treatment,0,0,0
66409,control,0,0,0
47762,treatment,0,0,0
66274,control,1,1,0
2163,treatment,0,0,0
39138,treatment,1,0,0
40532,control,1,0,0
32876,control,1,0,0
42276,treatment,0,0,0
9135,control,1,1,0
30369,treatment,1,0,0
68320,control,1,0,0
49537,treatment,0,0,0
32356,control,0,0,0
61328,control,0,0,0
63840,treatment,1,0,0
51392,treatment,1,0,0
44965,treatment,0,0,0
55407,control,0,0,0
35343,control,1,1,0
42329,control,0,0,0
66970,treatment,0,0,0
40284,treatment,1,0,0
65336,treatment,1,0,0
10710,control,1,0,0
55590,treatment,1,1,0
16075,treatment,0,0,0
27494,treatment,0,0,0
19806,control,0,0,0
27131,control,1,0,0
24015,treatment,0,0,0
46452,control,0,0,0
48948,control,0,0,0
15300,treatment,0,0,0
52298,treatment,1,0,0
65025,control,0,0,0
9764,treatment,1,0,0
27100,control,1,0,0
13764,control,0,0,0
69172,control,1,1,0
12086,control,1,0,0
29325,treatment,0,0,0
55229,treatment,1,1,0
67335,treatment,0,0,0
65660,treatment,1,0,0
8849,control,1,0,0
43570,treatment,0,0,0
24333,treatment,0,0,0
43001,treatment,1,0,0
64337,treatment,1,0,0
68245,treatment,0,0,0
69058,treatment,0,0,0
33021,treatment,0,0,0
35484,control,0,0,0
21956,treatment,0,0,0
14770,treatment,1,0,0
50064,treatment,0,0,0
29092,control,0,0,0
24408,treatment,1,0,0
27441,treatment,0,0,0
63364,control,0,0,0
41682,control,1,0,0
23752,treatment,0,0,0
15703,treatment,0,0,0
29726,control,1,0,0
21381,treatment,0,0,0
53866,treatment,1,1,0
48327,control,0,0,0
7859,treatment,1,0,0
9293,control,0,0,0
25434,treatment,1,0,0
63745,treatment,0,0,0
54790,treatment,0,0,0
32954,treatment,1,0,0
15103,control,0,0,0
51093,treatment,0,0,0
49961,control,1,0,0
66467,treatment,0,0,0
14709,control,1,1,0
43523,control,0,0,0
257,treatment,0,0,0
11766,treatment,0,0,0
9537,treatment,1,1,0
54468,control,1,0,0
49058,treatment,0,0,0
34407,treatment,0,0,0
47357,control,1,0,0
44430,treatment,0,0,0
46592,treatment,0,0,0
25516,treatment,0,0,0
29498,control,0,0,0
8612,control,0,0,0
64966,treatment,1,1,0
52496,control,0,0,0
45915,treatment,0,0,0
34037,treatment,1,0,0
16999,treatment,1,0,0
31629,treatment,0,0,0
17288,treatment,0,0,0
67277,treatment,0,0,0
28688,treatment,0,0,0
51541,control,1,0,0
5531,treatment,0,0,0
63305,control,1,0,0
24801,treatment,0,0,0
56751,treatment,0,0,0
35555,treatment,1,0,0
6491,control,1,0,0
66031,control,0,0,0
65756,treatment,0,0,0
6883,treatment,0,0,0
11076,treatment,0,0,0
29166,control,1,1,0
66508,control,1,0,0
8736,treatment,0,0,0
47618,treatment,1,0,0
45002,control,1,1,0
44929,control,0,0,0
50879,control,0,0,0
54748,control,1,1,0
25301,treatment,1,0,0
53338,control,0,0,0
47709,treatment,0,0,0
27217,control,1,0,0
42441,control,0,0,0
36424,control,0,0,0
63452,treatment,0,0,0
43400,treatment,0,0,0
61785,control,1,0,0
6505,treatment,0,0,0
38341,treatment,0,0,0
41010,control,0,0,0
59803,treatment,0,0,0
50494,control,1,1,0
17997,treatment,0,0,0
29942,treatment,1,1,0
33620,control,0,0,0
62806,treatment,1,0,0
26040,control,1,0,0
64753,treatment,1,0,0
39667,control,1,0,0
44897,control,0,0,0
35780,control,1,0,0
58493,treatment,1,0,0
24721,control,0,0,0
36441,treatment,1,0,0
20515,treatment,0,0,0
65711,treatment,1,0,0
32334,treatment,1,1,0
7086,treatment,0,0,0
19020,control,0,0,0
41670,control,0,0,0
66035,treatment,1,1,0
28316,treatment,0,0,0
36839,control,0,0,0
38186,treatment,0,0,0
49581,control,0,0,0
50095,control,1,0,0
63713,treatment,0,0,0
4167,control,0,0,0
16176,treatment,1,0,0
9445,treatment,0,0,0
66506,control,0,0,0
33455,treatment,1,0,0
65019,treatment,1,0,0
13223,treatment,1,1,0
27290,control,0,0,0
33215,control,0,0,0
27792,control,0,0,0
66749,control,0,0,0
36959,control,0,0,0
66674,control,0,0,0
17042,treatment,0,0,0
57557,treatment,1,1,0
60549,control,0,0,0
18063,treatment,1,1,0
17680,control,0,0,0
58207,control,0,0,0
5979,control,1,1,0
69979,control,0,0,0
58829,treatment,0,0,0
23235,treatment,0,0,0
61431,control,0,0,0
36121,treatment,1,1,0
38061,control,0,0,0
50914,control,0,0,0
35368,control,0,0,0
6656,treatment,0,0,0
57583,treatment,0,0,0
25087,control,0,0,0
7926,control,0,0,0
59642,control,1,0,0
40780,control,0,0,0
43082,control,0,0,0
29980,control,1,0,0
28704,treatment,1,1,0
15081,treatment,0,0,0
62213,treatment,0,0,0
62415,treatment,0,0,0
43414,control,0,0,0
51736,control,1,0,0
40851,control,1,0,0
15651,treatment,1,1,0
6952,treatment,1,0,0
13950,treatment,1,0,0
4817,treatment,1,1,0
5997,control,0,0,0
1418,treatment,0,0,0
15476,treatment,1,0,0
19079,control,0,0,0
28469,treatment,1,0,0
52681,control,0,0,0
62997,treatment,0,0,0
17734,treatment,0,0,0
64495,treatment,0,0,0
39502,control,1,1,0
17771,control,0,0,0
47923,treatment,0,0,0
5771,control,0,0,0
30398,treatment,1,0,0
28289,control,0,0,0
65963,treatment,0,0,0
57190,treatment,0,0,0
58959,treatment,0,0,0
12421,control,0,0,0
54706,control,1,0,0
17925,control,1,0,0
26119,control,0,0,0
68147,treatment,1,0,0
30228,treatment,0,0,0
25084,treatment,1,0,0
57456,control,1,1,0
2057,treatment,0,0,0
5420,treatment,0,0,0
39625,control,1,1,0
31258,treatment,0,0,0
43448,treatment,0,0,0
45574,control,1,0,0
38696,control,1,0,0
11953,control,0,0,0
34643,treatment,1,1,0
53718,treatment,1,1,0
13262,treatment,1,0,0
38753,control,0,0,0
22903,control,1,0,0
28486,control,0,0,0
59424,control,0,0,0
4890,control,1,0,0
33289,treatment,1,0,0
36109,treatment,0,0,0
51524,control,1,1,0
57727,control,0,0,0
31828,treatment,0,0,0
9048,treatment,0,0,0
39211,treatment,0,0,0
60855,treatment,1,0,0
37003,control,1,1,0
46766,treatment,1,0,0
54662,control,0,0,0
24104,treatment,1,0,0
47590,treatment,1,1,0
26543,control,0,0,0
27383,treatment,0,0,0
32462,treatment,1,1,0
18709,treatment,1,0,0
24036,treatment,0,0,0
37835,treatment,0,0,0
48344,control,0,0,0
29231,treatment,0,0,0
41511,treatment,1,1,0
20155,control,1,0,0
38900,treatment,1,0,0
35750,control,1,1,0
2581,treatment,0,0,0
33902,treatment,0,0,0
44412,control,1,0,0
21134,treatment,1,1,0
59985,control,0,0,0
2126,control,1,0,0
27833,control,1,0,0
33977,control,1,0,0
20908,control,0,0,0
44075,treatment,0,0,0
40076,treatment,1,0,0
30697,control,0,0,0
24956,control,1,1,0
19230,treatment,1,0,0
5221,treatment,0,0,0
11055,control,0,0,0
17550,control,1,1,0
47091,treatment,0,0,0
66589,control,0,0,0
15562,treatment,0,0,0
13343,control,1,0,0
61067,treatment,1,1,0
67212,treatment,0,0,0
58115,treatment,0,0,0
29176,treatment,0,0,0
26527,control,0,0,0
20712,control,0,0,0
10781,treatment,1,0,0
41980,treatment,0,0,0
53431,control,1,0,0
6229,control,1,1,0
63534,treatment,1,1,0
11233,treatment,0,0,0
11819,treatment,0,0,0
28323,control,0,0,0
42402,control,0,0,0
7854,treatment,1,0,0
14949,treatment,0,0,0
20198,treatment,0,0,0
32243,treatment,0,0,0
43059,control,1,0,0
57650,control,1,0,0
37819,treatment,1,0,0
21046,control,0,0,0
45854,treatment,0,0,0
41021,control,0,0,0
46431,treatment,0,0,0
35332,treatment,0,0,0
26594,control,1,0,0
64380,control,0,0,0
15592,treatment,0,0,0
56238,treatment,0,0,0
18127,control,1,1,0
52046,treatment,1,0,0
8179,treatment,0,0,0
60103,treatment,0,0,0
46803,treatment,1,0,0
36717,treatment,0,0,0
61522,control,0,0,0
27947,treatment,0,0,0
27706,treatment,0,0,0
44610,control,0,0,0
