id_user,variant,new_active_listing,new_booked_listing,new_cancelled_listing
33190,treatment,1,0,0
91747,control,0,0,0
95064,control,1,1,0
106956,control,1,0,0
62221,treatment,0,0,0
64224,treatment,1,1,0
90105,control,0,0,0
36537,control,0,0,0
35946,control,1,0,0
56471,treatment,0,0,0
88846,control,0,0,0
100288,treatment,0,0,0
75267,treatment,0,0,0
77617,treatment,1,0,0
73223,treatment,0,0,0
10280,control,1,0,0
14938,treatment,0,0,0
67241,control,0,0,0
16633,treatment,0,0,0
93814,control,0,0,0
6554,control,0,0,0
14058,control,0,0,0
69370,treatment,0,0,0
33568,control,1,0,0
24627,control,0,0,0
5961,treatment,0,0,0
29584,treatment,0,0,0
97868,control,0,0,0
23443,treatment,0,0,0
57874,treatment,0,0,0
104640,treatment,1,0,0
12317,treatment,1,0,0
1357,control,1,0,0
73008,control,1,1,0
70684,control,0,0,0
26759,control,0,0,0
635,treatment,1,0,0
92905,treatment,1,1,0
39799,treatment,0,0,0
75185,control,1,0,0
107288,control,0,0,0
7504,control,0,0,0
88603,treatment,0,0,0
30888,control,1,1,0
102598,control,0,0,0
42678,control,1,1,0
45009,control,1,1,0
32383,control,0,0,0
57845,control,0,0,0
97132,control,0,0,0
36112,control,0,0,0
95501,treatment,1,0,0
51218,control,0,0,0
8764,control,0,0,0
88243,treatment,1,1,0
58991,control,1,0,0
110406,treatment,0,0,0
89928,treatment,0,0,0
62835,treatment,1,0,0
61944,control,0,0,0
27565,treatment,1,1,0
44691,control,0,0,0
69418,treatment,1,0,0
3449,treatment,1,0,0
1513,treatment,0,0,0
18373,control,0,0,0
44151,control,0,0,0
65589,treatment,0,0,0
29244,control,1,1,0
55132,control,0,0,0
15133,control,0,0,0
75909,treatment,0,0,0
40150,treatment,1,0,0
53432,control,0,0,0
109939,control,1,1,0
101343,control,1,1,0
97604,control,0,0,0
17260,treatment,0,0,0
27447,treatment,1,1,0
64607,treatment,0,0,0
64464,control,0,0,0
95700,control,1,0,0
95355,treatment,1,0,0
37453,control,0,0,0
91791,control,0,0,0
58745,treatment,1,1,1
17133,treatment,1,0,0
97805,treatment,0,0,0
20588,control,1,1,0
96186,treatment,0,0,0
8043,control,1,1,0
105593,control,0,0,0
71430,control,0,0,0
80551,treatment,1,1,0
61332,control,0,0,0
3325,treatment,0,0,0
32873,treatment,0,0,0
44985,control,1,1,0
35525,control,0,0,0
20324,control,1,0,0
5634,control,1,1,0
109760,control,1,1,0
31869,treatment,0,0,0
66641,treatment,0,0,0
15704,control,0,0,0
108192,control,1,0,0
37211,treatment,0,0,0
53220,treatment,0,0,0
70099,control,1,1,0
89146,control,1,0,0
50105,treatment,0,0,0
4986,control,1,0,0
30836,treatment,0,0,0
104996,treatment,0,0,0
57298,control,1,1,0
83265,control,0,0,0
99581,control,1,0,0
18535,treatment,1,0,0
93785,control,0,0,0
69481,treatment,1,1,0
95997,treatment,1,1,0
76288,control,1,1,0
25954,control,1,0,0
93216,treatment,1,0,0
90042,control,1,1,0
98927,control,0,0,0
57213,control,0,0,0
50732,control,0,0,0
26470,treatment,0,0,0
105789,treatment,1,0,0
92695,control,0,0,0
66197,treatment,1,1,0
60983,control,0,0,0
74483,control,0,0,0
17210,treatment,1,0,0
48664,treatment,0,0,0
71213,treatment,0,0,0
27796,control,0,0,0
44942,control,1,1,0
83809,control,0,0,0
3178,treatment,0,0,0
86199,control,1,1,0
93397,control,0,0,0
24637,control,0,0,0
15191,treatment,0,0,0
30570,treatment,1,1,0
14511,treatment,0,0,0
42816,control,0,0,0
34048,control,0,0,0
88102,control,1,1,0
110182,control,1,0,0
104321,treatment,1,0,0
102732,treatment,1,1,0
57030,treatment,0,0,0
62570,treatment,0,0,0
75962,treatment,1,1,0
37315,control,0,0,0
42581,control,0,0,0
9971,control,0,0,0
32800,treatment,1,1,0
4683,control,0,0,0
77017,treatment,0,0,0
41464,treatment,0,0,0
60923,control,0,0,0
22919,treatment,0,0,0
67918,control,0,0,0
84743,control,0,0,0
17328,treatment,0,0,0
13550,treatment,1,0,0
87619,treatment,1,0,0
62139,treatment,1,0,0
40336,treatment,0,0,0
49033,control,0,0,0
3177,control,0,0,0
103749,control,1,1,0
89486,treatment,0,0,0
24891,treatment,1,0,0
79958,treatment,1,0,0
11768,control,1,0,0
100551,control,1,0,0
9478,control,1,0,0
49770,control,1,0,0
54235,control,1,1,0
55816,treatment,0,0,0
56288,control,1,0,0
34246,control,0,0,0
69393,control,0,0,0
32267,control,1,0,0
110227,treatment,0,0,0
107763,treatment,0,0,0
27477,control,0,0,0
14714,control,0,0,0
91983,control,0,0,0
97109,treatment,1,1,0
47160,treatment,1,0,0
30630,treatment,1,1,0
19160,treatment,1,0,0
42035,control,0,0,0
61446,control,0,0,0
80877,treatment,1,0,0
21878,treatment,0,0,0
70827,control,0,0,0
93927,control,0,0,0
38664,treatment,1,1,0
84636,treatment,0,0,0
104073,treatment,1,1,0
106397,treatment,0,0,0
85633,control,0,0,0
4465,treatment,1,1,0
44535,treatment,1,1,0
81161,treatment,0,0,0
56302,control,1,0,0
17628,treatment,1,0,0
2081,control,0,0,0
82523,control,0,0,0
81980,treatment,0,0,0
66388,control,1,1,0
70633,control,0,0,0
40931,control,0,0,0
84741,control,0,0,0
109225,treatment,1,0,0
103190,treatment,0,0,0
74055,treatment,0,0,0
88660,control,1,0,0
105822,treatment,1,0,0
79377,control,0,0,0
75686,control,0,0,0
66348,control,0,0,0
39269,control,0,0,0
66801,treatment,0,0,0
64154,control,0,0,0
40015,control,0,0,0
2326,treatment,1,1,0
24398,treatment,0,0,0
76276,control,1,1,0
25867,control,0,0,0
64162,treatment,0,0,0
4425,treatment,0,0,0
92493,control,0,0,0
78744,control,0,0,0
104623,control,1,1,0
25557,control,1,1,0
69889,control,0,0,0
46248,control,1,0,0
53541,control,1,0,0
27827,control,0,0,0
29579,treatment,1,0,0
47928,control,1,0,0
40408,control,0,0,0
22876,treatment,0,0,0
23381,treatment,0,0,0
13423,control,0,0,0
75932,control,0,0,0
55803,control,0,0,0
79945,treatment,1,0,0
40681,control,1,1,0
55566,treatment,1,0,0
94788,control,1,0,0
82780,control,1,0,0
104361,treatment,0,0,0
8760,control,1,0,0
36461,control,1,1,0
29908,control,0,0,0
104054,control,1,0,0
71090,control,0,0,0
100572,control,0,0,0
45881,treatment,1,0,0
100828,control,1,0,0
6541,treatment,0,0,0
24907,treatment,0,0,0
15217,control,1,0,0
95413,control,1,0,0
62297,control,1,0,0
88422,treatment,0,0,0
59217,control,0,0,0
30717,treatment,1,1,0
96823,control,1,1,0
20359,treatment,0,0,0
100668,treatment,1,1,0
106795,control,1,0,0
108613,control,0,0,0
73712,treatment,1,0,0
102520,treatment,0,0,0
8377,treatment,1,1,0
890,control,0,0,0
44591,treatment,0,0,0
3270,control,0,0,0
73389,treatment,0,0,0
98689,treatment,0,0,0
34308,treatment,0,0,0
46298,treatment,0,0,0
90560,control,0,0,0
91071,control,0,0,0
19484,treatment,1,1,0
17951,control,0,0,0
62917,treatment,0,0,0
24104,treatment,1,0,0
10706,control,0,0,0
29160,control,0,0,0
31356,treatment,1,1,1
91370,control,0,0,0
56489,treatment,0,0,0
30362,treatment,1,1,0
30910,treatment,1,0,0
50801,treatment,1,0,0
77680,treatment,0,0,0
34269,treatment,0,0,0
110821,treatment,1,0,0
88754,control,0,0,0
11620,control,0,0,0
34599,treatment,0,0,0
72554,control,0,0,0
75711,control,0,0,0
94017,control,1,0,0
14837,control,0,0,0
82212,control,1,0,0
54553,control,1,1,0
44994,treatment,0,0,0
50380,treatment,0,0,0
3474,control,1,0,0
108866,treatment,1,0,0
86683,treatment,1,1,0
31612,treatment,0,0,0
83694,control,0,0,0
51162,control,1,0,0
40598,control,0,0,0
56545,control,0,0,0
9705,control,1,0,0
63675,control,0,0,0
29146,treatment,0,0,0
22623,treatment,1,1,0
4711,treatment,1,1,1
9686,treatment,1,1,0
48273,treatment,1,1,0
23473,treatment,0,0,0
25393,treatment,1,0,0
79715,treatment,0,0,0
88500,treatment,1,1,0
4025,treatment,1,0,0
88311,control,1,1,0
56469,treatment,1,1,0
39910,control,1,0,0
103996,treatment,1,0,0
77564,control,0,0,0
109943,control,0,0,0
57892,control,1,0,0
80075,control,0,0,0
22111,treatment,0,0,0
108031,control,0,0,0
1509,treatment,1,1,0
69368,control,0,0,0
55471,control,0,0,0
61305,treatment,0,0,0
35403,treatment,1,1,0
70496,treatment,0,0,0
74366,control,0,0,0
82988,control,1,0,0
101927,control,0,0,0
24842,treatment,0,0,0
12033,treatment,0,0,0
82583,control,0,0,0
36905,control,0,0,0
98017,treatment,0,0,0
92258,treatment,0,0,0
12659,treatment,1,0,0
95044,control,1,0,0
16691,control,0,0,0
97281,control,0,0,0
55450,control,0,0,0
101916,treatment,0,0,0
50351,control,0,0,0
80084,control,0,0,0
58208,control,0,0,0
39814,treatment,0,0,0
101887,treatment,1,1,0
31872,control,0,0,0
81715,control,0,0,0
101287,treatment,1,1,0
82025,treatment,1,1,0
92752,control,0,0,0
27710,control,0,0,0
108924,control,0,0,0
23324,control,0,0,0
25220,treatment,0,0,0
75100,control,0,0,0
10384,treatment,1,1,0
881,control,1,1,0
94389,treatment,0,0,0
19928,control,0,0,0
68690,control,0,0,0
43381,treatment,1,0,0
99629,control,0,0,0
100650,treatment,0,0,0
15653,treatment,1,0,0
18902,control,1,0,0
32094,control,1,1,0
48182,control,0,0,0
12106,treatment,1,0,0
34782,control,0,0,0
100141,treatment,1,0,0
98959,control,1,1,0
89246,treatment,1,0,0
7654,treatment,0,0,0
45669,control,0,0,0
23245,treatment,0,0,0
46577,treatment,1,0,0
6678,control,0,0,0
90839,treatment,0,0,0
54117,treatment,0,0,0
64846,control,0,0,0
86978,treatment,0,0,0
8350,control,0,0,0
61813,control,1,0,0
105993,control,1,0,0
24639,treatment,0,0,0
18433,control,0,0,0
6849,treatment,0,0,0
88012,control,1,0,0
10103,control,1,1,0
56308,treatment,0,0,0
29745,control,1,1,0
40894,treatment,1,0,0
19077,treatment,0,0,0
14655,treatment,1,1,0
52436,treatment,1,1,0
67965,treatment,1,1,0
64773,control,0,0,0
110040,control,1,0,0
62871,treatment,0,0,0
72046,treatment,0,0,0
91342,control,1,1,1
80982,control,1,0,0
82991,treatment,0,0,0
48553,treatment,0,0,0
110592,control,1,1,0
78014,control,0,0,0
28746,control,1,1,1
74914,treatment,1,0,0
52683,treatment,0,0,0
108525,treatment,1,1,0
103763,treatment,1,0,0
92091,treatment,0,0,0
61630,control,0,0,0
24058,treatment,0,0,0
87227,treatment,1,1,0
14047,control,0,0,0
100464,control,0,0,0
102737,control,1,1,0
48298,treatment,0,0,0
16650,control,1,0,0
33966,control,0,0,0
48868,treatment,1,1,0
12586,treatment,0,0,0
62944,control,0,0,0
7609,treatment,0,0,0
13687,treatment,0,0,0
21817,control,0,0,0
51142,treatment,1,0,0
57196,treatment,0,0,0
103015,control,1,1,0
24672,treatment,0,0,0
61259,treatment,1,1,0
14392,treatment,0,0,0
80553,control,1,1,0
2975,treatment,0,0,0
53682,control,1,0,0
75920,control,1,1,0
97845,treatment,0,0,0
56330,treatment,0,0,0
104942,control,0,0,0
69534,treatment,0,0,0
19739,treatment,0,0,0
55364,treatment,0,0,0
43973,control,0,0,0
24038,treatment,0,0,0
84964,treatment,0,0,0
62143,treatment,1,1,1
94952,control,1,1,0
24940,control,0,0,0
104378,control,0,0,0
2651,control,0,0,0
98863,treatment,0,0,0
89855,control,1,0,0
92986,control,1,0,0
104188,control,0,0,0
6421,treatment,1,0,0
86421,control,1,0,0
110933,control,0,0,0
109969,control,0,0,0
81374,control,1,0,0
72124,control,0,0,0
17819,control,1,1,0
52925,control,1,0,0
85128,control,1,0,0
83093,control,0,0,0
7158,treatment,0,0,0
12113,control,0,0,0
77085,control,0,0,0
50438,control,1,0,0
92686,control,0,0,0
104831,control,0,0,0
101573,treatment,0,0,0
85356,treatment,1,1,0
17051,control,0,0,0
44211,treatment,0,0,0
870,treatment,0,0,0
105170,treatment,0,0,0
52091,control,1,0,0
13795,control,0,0,0
82581,control,1,1,0
43220,treatment,1,0,0
33177,treatment,0,0,0
94062,control,0,0,0
107647,treatment,1,0,0
95614,control,1,0,0
77065,treatment,1,0,0
42842,treatment,0,0,0
79334,treatment,1,0,0
36283,control,0,0,0
22860,control,0,0,0
29064,treatment,1,0,0
43938,control,0,0,0
92301,control,0,0,0
91157,control,1,0,0
102230,treatment,0,0,0
22704,control,0,0,0
6797,control,0,0,0
78490,treatment,0,0,0
50771,treatment,1,0,0
12276,control,1,0,0
105421,treatment,0,0,0
15085,treatment,0,0,0
12629,control,0,0,0
70998,treatment,0,0,0
103018,treatment,0,0,0
102356,treatment,1,0,0
9069,control,1,0,0
87248,control,1,1,1
100233,treatment,1,1,0
76125,treatment,0,0,0
38262,control,0,0,0
103870,treatment,1,1,0
38962,control,0,0,0
43921,treatment,0,0,0
98936,treatment,0,0,0
96524,treatment,1,0,0
3698,treatment,1,0,0
61147,treatment,0,0,0
46042,control,0,0,0
62307,treatment,0,0,0
7988,treatment,1,0,0
8912,control,0,0,0
41127,treatment,1,1,0
14452,treatment,0,0,0
80627,treatment,0,0,0
12547,treatment,0,0,0
74642,treatment,1,1,0
9238,treatment,0,0,0
13574,treatment,1,0,0
11281,treatment,1,0,0
18739,treatment,0,0,0
3995,control,0,0,0
19290,control,1,0,0
64570,treatment,0,0,0
84621,control,1,0,0
99138,control,0,0,0
71421,treatment,0,0,0
23072,treatment,0,0,0
57368,control,0,0,0
29621,control,0,0,0
96427,control,1,1,0
49830,treatment,0,0,0
32288,treatment,0,0,0
72611,control,0,0,0
3752,control,0,0,0
33251,control,0,0,0
18911,treatment,0,0,0
21949,treatment,1,0,0
77139,control,1,1,0
97574,treatment,1,0,0
28780,treatment,1,1,0
78704,control,0,0,0
79047,control,0,0,0
9577,control,0,0,0
29126,treatment,0,0,0
37230,treatment,0,0,0
19485,treatment,0,0,0
91127,control,0,0,0
21723,treatment,1,0,0
12006,treatment,0,0,0
52942,treatment,0,0,0
107274,treatment,0,0,0
85120,control,0,0,0
27784,control,0,0,0
67635,treatment,0,0,0
50846,treatment,1,1,0
108469,control,0,0,0
58777,treatment,0,0,0
67933,control,1,1,0
25945,control,0,0,0
3116,control,0,0,0
104249,treatment,1,1,0
49345,control,0,0,0
96016,control,0,0,0
66145,treatment,1,1,0
109409,control,1,0,0
32638,control,0,0,0
69981,control,1,1,0
19007,treatment,1,0,0
44592,control,0,0,0
39616,control,1,0,0
58453,control,0,0,0
47932,control,1,0,0
29019,control,0,0,0
78948,control,0,0,0
24242,treatment,1,1,0
25244,treatment,1,0,0
2080,control,0,0,0
14919,control,0,0,0
5106,control,0,0,0
97067,treatment,0,0,0
31379,control,0,0,0
104882,control,1,1,0
99038,treatment,1,1,0
81657,control,0,0,0
1480,treatment,1,0,0
32127,control,0,0,0
103203,control,1,1,0
62197,treatment,0,0,0
37251,treatment,1,0,0
87920,control,0,0,0
9145,treatment,0,0,0
98548,treatment,1,1,0
25680,treatment,0,0,0
104324,treatment,1,1,0
82860,treatment,0,0,0
35469,control,1,0,0
84853,control,1,1,0
101780,treatment,0,0,0
24227,control,0,0,0
105201,treatment,1,1,0
55641,treatment,0,0,0
43773,treatment,1,1,0
74203,control,0,0,0
99472,treatment,0,0,0
60053,treatment,0,0,0
53017,treatment,1,0,0
65757,control,0,0,0
107746,treatment,1,0,0
74860,treatment,0,0,0
17415,control,1,1,0
58044,control,1,0,0
85393,control,1,1,0
100796,treatment,0,0,0
40055,control,0,0,0
102567,treatment,1,0,0
33791,treatment,1,1,0
46998,treatment,1,0,0
95848,control,0,0,0
1064,control,0,0,0
94241,treatment,0,0,0
45262,control,1,1,0
77295,treatment,1,0,0
4804,control,0,0,0
45136,control,0,0,0
37719,control,0,0,0
83921,control,0,0,0
48041,control,1,1,0
98,control,0,0,0
20142,control,0,0,0
38674,treatment,0,0,0
97966,treatment,1,1,0
44512,treatment,1,1,0
27802,treatment,1,1,0
76995,treatment,0,0,0
93400,control,1,0,0
25303,treatment,0,0,0
100687,treatment,1,0,0
95224,treatment,1,0,0
80465,control,1,0,0
66313,control,0,0,0
95834,treatment,1,1,0
45941,treatment,1,0,0
51960,control,0,0,0
80813,control,1,1,0
78248,treatment,0,0,0
86949,treatment,0,0,0
110700,treatment,1,1,0
53649,treatment,0,0,0
22720,control,1,0,0
36395,control,0,0,0
90370,treatment,0,0,0
70356,treatment,0,0,0
104059,treatment,1,0,0
59289,control,1,1,0
89067,treatment,0,0,0
44886,treatment,1,0,0
77154,treatment,0,0,0
21789,treatment,0,0,0
104843,treatment,0,0,0
101963,treatment,1,0,0
103970,treatment,0,0,0
9031,control,0,0,0
46518,treatment,0,0,0
6947,treatment,1,0,0
27545,control,0,0,0
69048,control,0,0,0
100359,treatment,1,1,0
47551,treatment,1,0,0
92440,control,0,0,0
65435,control,0,0,0
90319,control,0,0,0
89631,treatment,0,0,0
5679,control,0,0,0
60721,treatment,0,0,0
4265,control,0,0,0
56553,treatment,0,0,0
74036,treatment,1,0,0
37170,treatment,0,0,0
56179,treatment,0,0,0
71771,treatment,0,0,0
105946,control,0,0,0
49612,treatment,0,0,0
86765,treatment,0,0,0
21811,treatment,1,0,0
15456,control,1,0,0
74427,treatment,0,0,0
94009,control,0,0,0
71947,treatment,1,0,0
64887,control,0,0,0
52931,treatment,0,0,0
94026,control,0,0,0
92455,treatment,0,0,0
80386,treatment,1,0,0
72630,treatment,0,0,0
89100,treatment,0,0,0
97491,control,0,0,0
77871,control,1,0,0
16589,control,1,0,0
14497,control,0,0,0
3492,treatment,0,0,0
68981,treatment,1,0,0
67235,treatment,1,0,0
29608,treatment,1,1,0
16591,treatment,1,0,0
53934,control,1,0,0
107456,treatment,1,1,0
21089,control,1,1,0
51377,treatment,1,0,0
42000,control,1,1,0
103886,treatment,0,0,0
18637,control,0,0,0
88587,control,1,0,0
24973,control,0,0,0
27135,control,0,0,0
69504,treatment,1,1,0
70485,control,1,0,0
104696,treatment,0,0,0
7591,treatment,0,0,0
20699,treatment,0,0,0
104578,treatment,0,0,0
272,control,1,0,0
38469,treatment,1,1,0
9720,control,1,1,0
89758,treatment,1,1,0
57022,control,1,0,0
89383,treatment,1,0,0
108963,control,0,0,0
90890,treatment,0,0,0
97918,control,0,0,0
47831,control,0,0,0
68632,control,0,0,0
89937,treatment,0,0,0
84659,control,1,0,0
39532,control,0,0,0
30400,treatment,1,1,0
3739,control,1,0,0
57445,treatment,1,0,0
53806,control,0,0,0
16611,control,0,0,0
36777,control,0,0,0
16092,treatment,0,0,0
72851,treatment,0,0,0
99900,control,1,1,0
9288,treatment,0,0,0
43585,treatment,1,0,0
49113,control,0,0,0
46094,treatment,0,0,0
10115,treatment,0,0,0
111125,treatment,0,0,0
5523,control,1,1,0
52591,control,0,0,0
16421,treatment,1,1,0
56015,treatment,1,1,0
108284,treatment,1,1,0
50153,control,1,0,0
102780,treatment,1,1,0
18867,control,1,0,0
98296,treatment,0,0,0
8890,treatment,0,0,0
69326,control,0,0,0
1202,treatment,1,0,0
50643,control,0,0,0
49718,control,0,0,0
6251,control,0,0,0
106459,treatment,0,0,0
78297,treatment,0,0,0
79533,control,0,0,0
15072,control,0,0,0
12664,control,1,1,0
53684,control,1,0,0
100197,control,0,0,0
79510,treatment,0,0,0
83273,treatment,1,0,0
14882,treatment,0,0,0
62874,treatment,0,0,0
22832,treatment,1,0,0
61810,control,0,0,0
10644,treatment,0,0,0
26911,control,1,1,1
92689,treatment,0,0,0
99251,treatment,0,0,0
20049,treatment,1,0,0
66793,treatment,0,0,0
63148,control,0,0,0
87471,control,0,0,0
25328,control,0,0,0
49087,treatment,1,0,0
67101,control,0,0,0
24660,treatment,0,0,0
104349,treatment,1,1,0
46768,treatment,1,1,0
41195,control,1,1,0
84434,control,0,0,0
9600,control,1,0,0
104234,treatment,0,0,0
66516,control,0,0,0
14544,control,1,0,0
88221,control,0,0,0
67565,treatment,1,0,0
4398,treatment,1,1,0
4096,treatment,0,0,0
37395,control,0,0,0
19753,control,0,0,0
97519,treatment,1,0,0
2293,treatment,1,1,0
25269,control,1,0,0
108950,treatment,1,0,0
32417,control,1,1,0
64168,treatment,1,1,0
50400,control,0,0,0
18550,treatment,0,0,0
12913,control,1,0,0
63118,control,1,0,0
59192,control,1,0,0
31036,control,0,0,0
58869,control,0,0,0
14520,treatment,1,0,0
102982,treatment,0,0,0
110844,treatment,1,0,0
52569,treatment,0,0,0
94343,control,1,0,0
56392,control,0,0,0
1097,treatment,0,0,0
35247,control,0,0,0
40054,control,0,0,0
77811,control,1,1,0
2136,control,1,0,0
1160,control,1,0,0
14041,treatment,0,0,0
68636,control,0,0,0
46999,treatment,1,0,0
28245,control,0,0,0
61811,treatment,0,0,0
110166,control,0,0,0
68993,control,1,0,0
23323,control,1,1,0
2637,control,1,1,0
5095,control,1,1,0
37616,treatment,1,1,0
11752,control,1,0,0
109157,treatment,0,0,0
75522,treatment,1,0,0
23818,control,0,0,0
76177,control,1,0,0
69076,treatment,1,0,0
5996,control,1,0,0
63677,treatment,1,0,0
92914,control,0,0,0
11927,control,0,0,0
27546,control,0,0,0
28718,treatment,0,0,0
92055,control,1,0,0
48911,treatment,0,0,0
21913,treatment,1,1,0
7386,treatment,1,1,0
63838,control,1,1,0
56593,treatment,0,0,0
61234,control,0,0,0
59767,control,0,0,0
37919,control,0,0,0
2844,control,0,0,0
57347,treatment,1,1,0
693,treatment,1,0,0
110515,control,0,0,0
93069,control,0,0,0
92836,treatment,1,1,0
85319,control,0,0,0
40188,treatment,0,0,0
99272,control,0,0,0
22642,treatment,1,1,0
63423,control,1,1,0
1642,control,0,0,0
10940,control,0,0,0
41491,control,1,1,0
22375,control,0,0,0
48612,treatment,1,1,0
35390,treatment,1,1,0
79524,control,0,0,0
58953,treatment,0,0,0
45868,treatment,0,0,0
86752,control,0,0,0
12716,control,0,0,0
34480,control,1,1,0
105967,control,0,0,0
89115,control,0,0,0
107047,control,0,0,0
65595,treatment,1,1,0
102886,control,1,1,0
1881,treatment,0,0,0
108550,control,0,0,0
103329,control,1,0,0
110878,control,0,0,0
91595,treatment,1,1,0
65358,control,0,0,0
15463,treatment,0,0,0
