id_user,variant,new_active_listing,new_booked_listing,new_cancelled_listing
60880,control,1,0,0
1747,treatment,0,0,0
45762,control,0,0,0
82220,treatment,0,0,0
29588,treatment,0,0,0
11487,treatment,1,0,0
27381,control,0,0,0
59237,treatment,0,0,0
39976,treatment,0,0,0
52656,treatment,1,0,0
54286,control,0,0,0
33949,treatment,1,1,0
59226,treatment,1,1,0
49262,control,1,0,0
91432,control,1,0,0
57490,treatment,0,0,0
91190,treatment,1,0,0
111447,control,0,0,0
75990,treatment,1,0,0
29706,control,0,0,0
61421,treatment,1,1,0
34678,control,0,0,0
84634,control,1,1,0
94675,control,1,1,0
48558,treatment,0,0,0
81191,control,0,0,0
18057,control,0,0,0
68104,treatment,0,0,0
64369,treatment,0,0,0
77257,treatment,0,0,0
16114,control,1,0,0
74460,control,0,0,0
33974,treatment,0,0,0
26830,control,0,0,0
35188,control,0,0,0
88091,treatment,0,0,0
31613,control,0,0,0
55653,control,1,0,0
43426,control,0,0,0
34589,treatment,1,1,0
84723,treatment,1,1,0
100490,treatment,0,0,0
104650,treatment,1,1,0
5956,control,1,1,0
54212,treatment,0,0,0
2680,treatment,0,0,0
21771,treatment,0,0,0
63906,control,0,0,0
94919,treatment,1,1,0
29387,control,0,0,0
1554,control,0,0,0
55170,control,1,1,0
88783,treatment,1,1,0
38086,control,1,0,0
28497,control,0,0,0
36845,control,0,0,0
47271,treatment,0,0,0
5054,treatment,0,0,0
65340,treatment,0,0,0
19120,control,1,0,0
99726,treatment,0,0,0
108922,control,1,1,0
33165,control,1,1,0
48456,control,0,0,0
23628,control,1,0,0
38312,control,0,0,0
19272,treatment,1,1,0
82151,treatment,1,1,0
39742,treatment,0,0,0
1301,control,1,1,0
73674,treatment,1,0,0
54902,control,0,0,0
6320,control,0,0,0
58125,control,0,0,0
46316,treatment,1,0,0
107018,treatment,0,0,0
10340,treatment,0,0,0
98503,treatment,0,0,0
106424,treatment,1,0,0
53617,control,1,1,0
108066,treatment,0,0,0
44350,control,0,0,0
55410,treatment,1,0,0
85328,treatment,0,0,0
43604,treatment,0,0,0
80240,treatment,0,0,0
47633,treatment,1,0,0
77295,control,1,0,0
59441,treatment,0,0,0
45248,control,1,0,0
83220,control,0,0,0
60901,treatment,1,1,0
85415,treatment,1,1,0
98584,treatment,0,0,0
321,treatment,1,1,0
23055,control,1,1,0
92775,control,0,0,0
77952,treatment,0,0,0
10247,control,1,1,0
1723,treatment,0,0,0
31868,control,1,0,0
95542,control,0,0,0
43902,treatment,0,0,0
97318,control,0,0,0
108435,control,0,0,0
50088,treatment,1,0,0
27995,treatment,0,0,0
99907,control,0,0,0
36816,control,0,0,0
20754,treatment,1,0,0
40315,control,1,0,0
76282,control,1,1,0
85338,treatment,1,1,0
63923,treatment,0,0,0
37889,treatment,0,0,0
64022,treatment,0,0,0
104129,control,0,0,0
75101,treatment,0,0,0
106114,control,1,1,0
99261,treatment,1,0,0
111329,control,1,0,0
29117,control,0,0,0
94442,treatment,1,1,1
69240,treatment,0,0,0
70723,treatment,1,0,0
78976,control,0,0,0
743,treatment,1,1,0
58279,treatment,0,0,0
72690,control,0,0,0
49467,treatment,0,0,0
51186,control,0,0,0
93928,treatment,0,0,0
101969,treatment,0,0,0
78514,control,1,1,0
6385,control,1,1,0
95378,control,0,0,0
83112,treatment,1,0,0
21926,control,1,0,0
55777,treatment,0,0,0
84092,control,1,0,0
36531,control,1,1,0
99503,treatment,1,0,0
11315,control,0,0,0
30297,control,1,0,0
101274,treatment,0,0,0
101239,control,1,0,0
71225,control,0,0,0
63093,treatment,0,0,0
37045,treatment,0,0,0
22319,treatment,1,1,1
73387,control,1,0,0
1769,treatment,0,0,0
25213,treatment,1,0,0
36388,control,1,0,0
80469,control,1,1,0
2143,control,1,0,0
53183,treatment,0,0,0
100830,treatment,0,0,0
91523,control,0,0,0
26834,control,1,0,0
59096,control,0,0,0
61043,control,0,0,0
107110,treatment,1,1,0
97146,control,0,0,0
1127,control,1,1,0
108976,control,0,0,0
72018,control,1,1,0
48167,treatment,1,0,0
55817,control,1,1,0
36166,control,1,1,0
31859,control,0,0,0
56113,control,0,0,0
3041,treatment,1,1,0
91983,control,0,0,0
4177,treatment,0,0,0
50230,control,0,0,0
80132,treatment,0,0,0
23947,treatment,0,0,0
1484,control,1,1,0
7675,control,0,0,0
37230,treatment,0,0,0
74930,control,0,0,0
21797,treatment,0,0,0
3263,treatment,0,0,0
42349,control,0,0,0
92959,control,1,0,0
101386,treatment,1,0,0
94677,treatment,0,0,0
56336,control,0,0,0
26598,treatment,0,0,0
102485,treatment,1,1,0
24340,control,1,0,0
88870,treatment,1,0,0
4035,treatment,0,0,0
56852,control,0,0,0
458,control,1,1,0
25766,control,1,0,0
46310,treatment,0,0,0
36920,treatment,0,0,0
46593,treatment,0,0,0
69976,control,1,1,0
100565,treatment,1,1,0
57129,control,0,0,0
34463,treatment,0,0,0
444,control,0,0,0
81195,treatment,1,0,0
29355,control,1,0,0
76288,treatment,1,1,0
80478,treatment,1,1,0
93982,treatment,1,1,1
27948,treatment,0,0,0
28955,treatment,1,0,0
77776,treatment,1,0,0
82358,control,0,0,0
35158,control,1,1,0
110845,control,1,0,0
82611,treatment,1,1,0
46132,treatment,1,0,0
5344,control,0,0,0
106244,control,1,1,0
24452,treatment,0,0,0
58899,treatment,0,0,0
91204,control,1,0,0
50977,control,0,0,0
82368,control,0,0,0
41954,control,1,1,0
38520,control,1,0,0
90751,treatment,1,0,0
16486,treatment,0,0,0
47947,control,1,0,0
95788,control,0,0,0
24614,control,1,0,0
35154,control,0,0,0
85806,treatment,1,0,0
14481,control,0,0,0
30388,treatment,0,0,0
89574,control,0,0,0
30391,treatment,0,0,0
58746,treatment,0,0,0
812,treatment,1,1,0
63587,control,1,0,0
22621,control,0,0,0
25978,control,1,1,0
56150,control,0,0,0
99577,treatment,0,0,0
91653,treatment,1,0,0
24352,treatment,1,1,0
64629,treatment,0,0,0
91273,treatment,0,0,0
81911,control,0,0,0
62642,treatment,0,0,0
12292,treatment,1,0,0
7006,treatment,0,0,0
20513,treatment,1,0,0
56934,control,1,1,0
4772,control,0,0,0
42910,treatment,0,0,0
83667,treatment,0,0,0
19061,control,1,0,0
26138,control,0,0,0
55685,treatment,0,0,0
94930,control,0,0,0
80905,treatment,1,0,0
22561,control,0,0,0
4489,control,0,0,0
90045,treatment,0,0,0
72481,treatment,0,0,0
8148,treatment,0,0,0
38582,control,0,0,0
70014,control,1,0,0
5852,control,0,0,0
73139,treatment,1,0,0
103621,control,1,1,0
45950,control,0,0,0
81375,control,1,1,0
53009,treatment,0,0,0
15035,treatment,0,0,0
70240,control,0,0,0
62502,treatment,0,0,0
24303,treatment,1,1,0
101043,treatment,0,0,0
60605,treatment,0,0,0
105254,treatment,0,0,0
87518,treatment,0,0,0
56960,control,0,0,0
95097,control,0,0,0
10288,treatment,1,1,0
50662,control,1,1,0
86407,treatment,1,1,0
36750,control,0,0,0
82988,treatment,1,0,0
17697,treatment,0,0,0
17770,treatment,1,0,0
99219,control,1,1,0
110439,control,1,0,0
73637,control,1,1,0
103931,treatment,1,0,0
23689,control,0,0,0
76200,control,1,0,0
88291,control,0,0,0
85402,control,0,0,0
31379,treatment,0,0,0
28461,control,1,1,1
94678,control,1,0,0
47645,control,0,0,0
19716,control,0,0,0
74445,control,1,0,0
48358,treatment,1,0,0
80012,control,0,0,0
9997,treatment,0,0,0
42831,treatment,1,0,0
36791,control,1,1,0
5633,control,0,0,0
92143,control,1,1,0
21863,treatment,0,0,0
109252,treatment,0,0,0
91060,control,0,0,0
68055,control,0,0,0
64010,treatment,0,0,0
21529,treatment,1,1,0
3620,control,0,0,0
56345,treatment,0,0,0
45240,treatment,0,0,0
80487,control,0,0,0
96261,treatment,1,0,0
16695,control,1,1,0
8196,control,0,0,0
26258,treatment,0,0,0
77801,control,1,0,0
101584,control,0,0,0
26527,control,0,0,0
36613,treatment,0,0,0
4347,control,1,0,0
76325,control,0,0,0
40129,treatment,0,0,0
86375,control,0,0,0
100377,control,0,0,0
318,control,0,0,0
54126,treatment,1,0,0
91701,control,0,0,0
36925,treatment,0,0,0
26848,treatment,0,0,0
4310,control,1,0,0
76001,control,1,1,0
78697,control,0,0,0
21743,treatment,0,0,0
105509,treatment,0,0,0
49249,treatment,0,0,0
6816,treatment,1,1,0
90909,control,0,0,0
48121,control,0,0,0
28670,treatment,0,0,0
17310,control,0,0,0
111108,treatment,0,0,0
106395,treatment,1,0,0
27613,control,0,0,0
73362,treatment,1,0,0
72755,control,0,0,0
25943,control,0,0,0
58964,control,1,0,0
104195,treatment,1,1,0
57192,treatment,1,1,0
20636,control,0,0,0
13165,treatment,0,0,0
86743,treatment,0,0,0
39885,control,1,1,0
63628,control,1,0,0
8736,control,1,1,0
90392,control,0,0,0
88344,treatment,0,0,0
12594,control,0,0,0
71927,control,0,0,0
5917,treatment,1,1,0
55341,treatment,1,1,0
60444,treatment,0,0,0
26635,treatment,1,1,0
60927,control,0,0,0
46531,control,0,0,0
83047,treatment,1,0,0
23775,control,1,1,0
54465,control,0,0,0
84386,control,1,1,0
86654,treatment,1,0,0
107466,treatment,1,1,0
99638,control,0,0,0
29298,treatment,0,0,0
51820,treatment,1,1,0
105847,treatment,0,0,0
27464,treatment,1,0,0
55513,control,0,0,0
64166,control,1,0,0
7510,control,0,0,0
31342,control,0,0,0
71982,control,0,0,0
97661,treatment,0,0,0
43716,treatment,0,0,0
81741,treatment,1,1,0
86535,treatment,0,0,0
74698,control,1,1,0
14568,treatment,0,0,0
45370,treatment,0,0,0
54496,treatment,0,0,0
43431,treatment,0,0,0
108137,treatment,0,0,0
60644,control,0,0,0
99899,treatment,1,0,0
62138,control,0,0,0
58583,treatment,1,1,0
4110,control,0,0,0
37791,treatment,1,0,0
21834,control,1,0,0
863,control,1,1,0
26017,treatment,0,0,0
1500,treatment,1,1,0
10927,treatment,0,0,0
4632,control,1,0,0
29892,control,1,1,0
91799,treatment,0,0,0
16249,treatment,1,0,0
46692,control,0,0,0
8336,control,0,0,0
91092,control,1,0,0
82760,treatment,1,1,0
43111,control,0,0,0
15184,treatment,0,0,0
90297,treatment,0,0,0
80646,control,0,0,0
83912,control,0,0,0
4948,control,0,0,0
7700,treatment,1,0,0
53101,treatment,0,0,0
19756,treatment,0,0,0
107021,control,1,0,0
54118,control,1,0,0
64243,treatment,0,0,0
31773,control,1,1,0
29823,treatment,0,0,0
3268,control,0,0,0
34531,treatment,0,0,0
68319,treatment,0,0,0
47221,treatment,0,0,0
103275,treatment,0,0,0
33955,treatment,0,0,0
53726,treatment,0,0,0
3719,treatment,0,0,0
102216,treatment,0,0,0
83883,control,1,0,0
54383,control,0,0,0
15151,treatment,1,0,0
58505,control,1,0,0
38020,control,1,0,0
76908,control,1,1,0
19336,treatment,0,0,0
64080,control,0,0,0
6536,treatment,0,0,0
50818,treatment,1,0,0
80388,control,1,0,0
76944,treatment,1,0,0
25359,control,0,0,0
64446,control,0,0,0
104442,control,0,0,0
9669,control,0,0,0
41217,control,0,0,0
43301,control,0,0,0
80877,treatment,1,0,0
20000,treatment,0,0,0
57520,control,0,0,0
7667,treatment,0,0,0
100071,treatment,0,0,0
12928,control,0,0,0
28989,control,0,0,0
92418,control,1,0,0
35810,control,0,0,0
29112,treatment,0,0,0
90719,treatment,1,1,0
550,treatment,0,0,0
105848,control,0,0,0
87872,control,0,0,0
6946,control,1,0,0
106039,control,1,1,0
46015,treatment,0,0,0
93726,control,0,0,0
70121,control,0,0,0
5673,control,1,0,0
80431,treatment,0,0,0
31941,control,1,0,0
47843,treatment,0,0,0
15185,treatment,1,0,0
8172,treatment,1,1,0
30150,treatment,0,0,0
82591,control,1,0,0
107281,treatment,1,0,0
86709,treatment,1,1,0
92047,treatment,0,0,0
12168,treatment,0,0,0
81547,treatment,1,1,0
95373,treatment,0,0,0
61915,treatment,1,0,0
8055,control,1,1,0
84920,control,1,1,0
37332,control,0,0,0
53031,treatment,0,0,0
54693,treatment,0,0,0
83239,control,0,0,0
44839,treatment,1,1,0
28773,control,0,0,0
66398,control,1,0,0
57632,treatment,0,0,0
8415,treatment,1,0,0
57982,control,1,1,0
92699,control,0,0,0
63130,treatment,1,0,0
58504,treatment,0,0,0
64185,treatment,0,0,0
42891,control,1,1,0
9284,control,0,0,0
48245,treatment,0,0,0
25223,treatment,0,0,0
75224,control,1,1,0
62441,treatment,1,0,0
42394,control,0,0,0
94170,control,0,0,0
29198,control,1,1,1
71570,treatment,0,0,0
91710,control,1,0,0
97611,control,0,0,0
8817,control,0,0,0
37338,control,0,0,0
13381,treatment,0,0,0
97149,treatment,1,1,0
60028,control,0,0,0
81521,control,1,1,0
49164,treatment,0,0,0
75113,control,0,0,0
50710,control,1,1,0
90220,treatment,1,0,0
79545,treatment,0,0,0
40712,control,0,0,0
72340,treatment,1,0,0
62031,treatment,1,0,0
12737,treatment,0,0,0
94450,treatment,1,1,0
70653,treatment,0,0,0
15567,control,0,0,0
33551,control,1,0,0
90637,treatment,0,0,0
61304,control,0,0,0
89719,treatment,0,0,0
67078,treatment,0,0,0
43422,treatment,1,0,0
19839,treatment,1,0,0
105124,treatment,1,0,0
63555,control,1,0,0
8428,control,1,1,0
100228,control,0,0,0
85464,treatment,1,0,0
35815,treatment,0,0,0
59394,control,1,0,0
98199,control,1,1,0
104585,treatment,0,0,0
41233,control,0,0,0
5250,control,0,0,0
27577,control,0,0,0
85919,control,0,0,0
67197,treatment,0,0,0
17142,treatment,0,0,0
89475,control,0,0,0
72774,control,0,0,0
102830,control,0,0,0
54053,treatment,0,0,0
22863,control,1,0,0
64004,control,0,0,0
4712,treatment,0,0,0
59611,treatment,1,0,0
69205,treatment,0,0,0
78059,treatment,0,0,0
42841,treatment,1,1,0
14579,treatment,0,0,0
87308,treatment,1,0,0
55239,control,0,0,0
45472,control,0,0,0
251,treatment,0,0,0
81069,treatment,1,1,0
46833,treatment,0,0,0
28629,control,1,0,0
5847,control,0,0,0
102090,treatment,1,0,0
30673,control,0,0,0
55761,control,1,1,0
26322,treatment,0,0,0
19446,control,0,0,0
54376,control,0,0,0
6158,control,1,1,1
74165,control,1,0,0
47632,control,0,0,0
53006,control,1,0,0
95322,treatment,1,0,0
45054,control,0,0,0
29146,treatment,0,0,0
38911,treatment,0,0,0
45468,treatment,0,0,0
8002,treatment,0,0,0
104770,treatment,1,1,0
76902,treatment,1,1,0
87567,control,1,1,0
75199,treatment,0,0,0
85902,control,1,0,0
3297,control,0,0,0
99013,treatment,0,0,0
15483,treatment,1,0,0
27787,control,1,0,0
87162,control,1,1,0
38845,treatment,0,0,0
89279,treatment,0,0,0
59223,treatment,0,0,0
100448,treatment,0,0,0
88042,treatment,0,0,0
89345,control,0,0,0
100632,treatment,0,0,0
16200,treatment,1,0,0
67289,treatment,1,1,0
32479,treatment,1,1,0
106313,control,1,0,0
7501,control,0,0,0
92010,control,0,0,0
44633,treatment,0,0,0
25540,control,0,0,0
22160,treatment,0,0,0
26530,control,0,0,0
97488,control,1,1,0
84750,control,0,0,0
100596,control,0,0,0
95295,control,0,0,0
70802,control,0,0,0
84254,treatment,1,0,0
5134,treatment,1,0,0
39732,control,0,0,0
78272,control,0,0,0
78283,control,1,0,0
144,control,1,1,0
42391,control,0,0,0
57443,control,0,0,0
28035,treatment,0,0,0
10913,control,1,0,0
1640,control,0,0,0
31140,treatment,0,0,0
29288,control,1,0,0
71766,control,1,0,0
42860,control,1,1,0
55395,control,1,1,0
90376,treatment,0,0,0
92158,control,0,0,0
12786,control,1,0,0
50394,control,0,0,0
71845,treatment,0,0,0
85719,treatment,0,0,0
19304,treatment,1,1,0
48457,control,0,0,0
77979,treatment,1,0,0
81923,control,0,0,0
67570,control,0,0,0
13968,treatment,0,0,0
1644,control,1,1,0
73949,treatment,1,1,0
29266,control,0,0,0
43576,control,0,0,0
91640,control,1,0,0
26325,treatment,0,0,0
103288,control,1,1,1
65522,treatment,1,1,0
86473,control,1,1,0
77597,treatment,1,0,0
89352,treatment,0,0,0
59194,treatment,0,0,0
94295,treatment,0,0,0
80393,control,1,1,0
58775,treatment,0,0,0
15628,treatment,0,0,0
18182,control,1,0,0
28453,control,1,1,0
69189,control,1,0,0
99137,control,0,0,0
39704,treatment,0,0,0
92566,treatment,1,0,0
79833,control,1,1,0
87351,control,1,0,0
35109,control,0,0,0
31518,control,1,1,0
19872,treatment,1,0,0
54479,control,0,0,0
10267,control,1,1,0
17925,control,1,0,0
36681,control,1,0,0
100248,control,0,0,0
34811,treatment,1,1,0
110963,treatment,1,1,0
89862,treatment,0,0,0
60857,treatment,1,1,0
87417,treatment,1,1,0
49354,control,1,0,0
87170,control,0,0,0
81534,control,1,0,0
37475,treatment,0,0,0
39351,treatment,1,1,0
46442,control,1,1,0
24031,control,0,0,0
75861,control,0,0,0
33067,control,1,0,0
4126,treatment,1,0,0
88066,treatment,0,0,0
23759,control,0,0,0
51380,control,0,0,0
73034,control,0,0,0
13038,control,0,0,0
69574,control,0,0,0
96432,treatment,1,1,0
36358,control,0,0,0
6914,control,1,1,0
91990,treatment,1,0,0
62539,control,0,0,0
93018,control,0,0,0
22599,control,0,0,0
48803,control,0,0,0
100432,treatment,0,0,0
86225,control,0,0,0
71466,treatment,0,0,0
20840,control,0,0,0
89728,control,0,0,0
94685,treatment,0,0,0
58676,treatment,0,0,0
82946,control,0,0,0
43938,treatment,0,0,0
5267,control,1,0,0
78,control,1,0,0
81667,control,1,0,0
110505,treatment,0,0,0
69423,treatment,1,0,0
80900,treatment,1,0,0
96810,control,0,0,0
94302,treatment,0,0,0
55391,control,1,1,0
36902,treatment,1,1,0
61468,control,0,0,0
93872,control,1,0,0
83856,treatment,0,0,0
24296,control,1,0,0
43280,control,1,0,0
77033,control,0,0,0
355,treatment,0,0,0
93131,treatment,1,1,0
5914,control,1,1,0
41496,treatment,1,1,0
29156,treatment,1,0,0
67845,control,0,0,0
47715,control,0,0,0
16434,control,0,0,0
41005,treatment,0,0,0
98347,treatment,0,0,0
79814,control,0,0,0
23034,control,1,0,0
49513,treatment,1,1,0
91351,treatment,0,0,0
50906,control,0,0,0
111094,control,0,0,0
93703,control,0,0,0
54661,control,0,0,0
15536,treatment,0,0,0
60120,treatment,1,0,0
5265,control,0,0,0
71169,treatment,0,0,0
80221,control,1,1,0
9952,treatment,0,0,0
78632,control,1,1,0
107931,control,1,1,0
56901,control,0,0,0
31031,control,0,0,0
67797,control,1,1,0
56811,treatment,0,0,0
44664,treatment,1,0,0
9474,control,0,0,0
70857,control,1,0,0
60207,control,1,0,0
46914,control,0,0,0
105050,treatment,0,0,0
14726,treatment,0,0,0
18070,control,0,0,0
22668,control,0,0,0
106059,control,0,0,0
100887,control,0,0,0
100924,treatment,0,0,0
13732,treatment,0,0,0
52263,treatment,0,0,0
96982,treatment,0,0,0
62421,treatment,0,0,0
37135,treatment,0,0,0
68837,treatment,0,0,0
108039,treatment,1,1,0
102171,treatment,1,0,0
69149,treatment,0,0,0
109009,control,0,0,0
24739,control,0,0,0
13212,control,0,0,0
77703,control,1,0,0
35186,control,0,0,0
