id_user,variant,new_active_listing,new_booked_listing,new_cancelled_listing
33266,treatment2,0,0,0
72610,control,1,0,0
86214,treatment1,0,0,0
50051,treatment1,1,0,0
17325,treatment2,1,0,0
16708,treatment1,1,1,0
36925,treatment2,1,1,0
91094,treatment2,0,0,0
68297,treatment2,0,0,0
98169,control,0,0,0
58316,treatment1,1,0,0
22757,control,1,1,0
29321,treatment2,0,0,0
50143,treatment2,1,1,0
103036,control,0,0,0
96623,control,1,0,0
38341,treatment1,0,0,0
56517,treatment1,0,0,0
109257,treatment2,0,0,0
7923,treatment2,1,0,0
39739,treatment2,1,1,0
47045,control,1,0,0
28792,control,1,0,0
8685,control,1,0,0
110539,treatment1,0,0,0
18533,treatment2,0,0,0
88960,treatment2,0,0,0
57869,treatment2,0,0,0
70467,control,0,0,0
86794,treatment1,0,0,0
79386,treatment1,1,0,0
89504,control,0,0,0
24347,control,1,0,0
61902,treatment1,0,0,0
81647,treatment2,0,0,0
22864,treatment2,0,0,0
23739,treatment1,1,0,0
71926,treatment1,0,0,0
47222,treatment1,1,1,0
108453,control,1,0,0
13,treatment1,0,0,0
98158,treatment2,0,0,0
6856,treatment2,1,1,1
74787,treatment1,0,0,0
24790,control,1,0,0
1472,treatment2,0,0,0
36920,treatment2,1,0,0
98983,control,0,0,0
5463,treatment2,1,1,0
35814,treatment1,0,0,0
100852,control,0,0,0
11385,control,1,0,0
64055,control,1,1,0
86023,treatment2,1,0,0
85504,treatment1,0,0,0
107129,control,0,0,0
54869,control,0,0,0
3713,treatment1,0,0,0
22954,treatment1,0,0,0
64117,treatment1,0,0,0
50566,control,0,0,0
73102,treatment1,0,0,0
89478,treatment2,1,0,0
36201,control,0,0,0
70093,treatment1,1,0,0
108079,treatment1,1,0,0
10367,treatment1,0,0,0
22035,treatment2,1,0,0
85888,treatment1,0,0,0
49457,treatment1,1,0,0
78816,treatment2,1,0,0
27788,treatment2,1,1,0
88929,control,0,0,0
82285,treatment1,1,1,0
38332,treatment1,1,0,0
74345,control,0,0,0
35547,treatment1,1,0,0
76059,treatment1,0,0,0
92800,control,0,0,0
36093,treatment1,1,1,0
56430,treatment1,0,0,0
94234,control,1,0,0
64347,treatment1,1,1,0
54084,treatment1,1,0,0
1435,control,0,0,0
1511,treatment2,1,1,0
17019,control,1,0,0
28210,control,0,0,0
24510,treatment1,0,0,0
109591,control,1,1,0
89108,treatment2,0,0,0
16463,treatment1,1,0,0
35085,control,0,0,0
110268,treatment2,1,1,0
82725,treatment2,1,1,0
73122,treatment2,1,0,0
4247,treatment2,1,1,0
33276,control,0,0,0
42359,treatment1,0,0,0
65315,treatment2,0,0,0
57757,control,1,1,0
63685,treatment1,0,0,0
45111,treatment1,1,0,0
43207,treatment1,0,0,0
106041,control,0,0,0
25042,control,1,1,0
90884,treatment1,1,1,0
27406,control,0,0,0
39981,treatment2,0,0,0
67773,treatment2,0,0,0
12586,treatment1,0,0,0
14510,control,1,0,0
82704,control,0,0,0
38014,treatment2,0,0,0
82829,control,0,0,0
31427,control,0,0,0
3434,treatment1,1,0,0
51525,treatment2,1,0,0
16203,treatment2,0,0,0
109891,control,0,0,0
103928,treatment2,1,1,0
61769,treatment2,0,0,0
80664,control,0,0,0
50667,treatment2,0,0,0
6135,treatment2,0,0,0
33023,treatment1,0,0,0
48506,treatment1,0,0,0
93167,treatment1,1,0,0
18806,control,1,1,0
72903,treatment1,0,0,0
95650,control,1,1,0
79930,treatment2,1,0,0
43575,treatment1,1,0,0
103883,treatment2,0,0,0
59997,treatment1,1,0,0
72032,treatment1,1,0,0
20557,treatment1,1,0,0
30205,treatment2,0,0,0
61725,treatment2,0,0,0
5370,treatment2,1,0,0
62651,control,0,0,0
100200,treatment1,0,0,0
12141,treatment1,0,0,0
83381,control,1,1,0
51229,treatment2,0,0,0
71454,treatment1,0,0,0
66545,treatment1,0,0,0
65177,control,1,0,0
52438,control,0,0,0
15688,control,0,0,0
9049,treatment2,0,0,0
93470,control,1,1,0
104774,control,1,1,0
105443,treatment1,0,0,0
64010,treatment2,1,0,0
10713,control,1,0,0
97165,control,0,0,0
17716,control,0,0,0
16159,treatment2,0,0,0
56116,treatment1,0,0,0
82884,treatment1,1,0,0
57291,treatment2,0,0,0
73922,treatment2,0,0,0
89307,treatment2,1,1,0
42204,treatment2,0,0,0
75314,treatment1,1,0,0
43249,control,0,0,0
94252,control,1,1,0
50054,treatment2,1,0,0
78134,treatment1,0,0,0
36116,control,0,0,0
96385,control,0,0,0
101783,control,0,0,0
86477,treatment1,0,0,0
84640,treatment1,0,0,0
85639,treatment2,1,0,0
110654,treatment2,0,0,0
74459,treatment1,1,0,0
36740,treatment1,1,0,0
7834,treatment2,0,0,0
1577,treatment2,1,0,0
3938,treatment2,1,1,0
73415,treatment1,0,0,0
87382,treatment1,0,0,0
87936,control,0,0,0
59995,treatment2,0,0,0
97723,treatment2,0,0,0
75169,control,1,1,0
78078,treatment1,1,0,0
73924,treatment2,0,0,0
76168,treatment1,1,0,0
57341,control,0,0,0
98758,treatment1,0,0,0
23181,treatment2,1,1,0
88457,control,1,1,0
3422,treatment1,1,0,0
57928,treatment1,1,1,0
61361,treatment1,0,0,0
55301,control,0,0,0
76169,control,1,1,0
27961,treatment2,0,0,0
36371,treatment1,0,0,0
101342,treatment1,0,0,0
27013,treatment2,1,0,0
5810,treatment1,1,0,0
62570,treatment1,1,1,0
22505,treatment1,0,0,0
27816,control,1,1,0
37148,treatment1,1,0,0
32728,control,0,0,0
101193,treatment1,0,0,0
17330,control,0,0,0
26687,treatment1,0,0,0
67991,treatment2,0,0,0
77299,control,0,0,0
80294,control,0,0,0
8573,treatment1,0,0,0
34600,treatment1,0,0,0
28659,treatment1,1,0,0
64838,treatment1,1,1,0
91931,treatment1,0,0,0
94436,treatment2,0,0,0
79948,treatment1,0,0,0
91128,treatment2,0,0,0
107224,control,0,0,0
45754,control,1,1,0
44190,treatment2,1,0,0
16385,control,1,0,0
38281,treatment1,0,0,0
19946,control,0,0,0
89500,treatment1,0,0,0
60705,treatment2,1,0,0
62889,control,0,0,0
64466,treatment1,0,0,0
20542,treatment2,0,0,0
67112,control,0,0,0
40741,control,0,0,0
13910,treatment2,0,0,0
80388,treatment2,0,0,0
28496,treatment1,0,0,0
27037,control,0,0,0
53753,control,0,0,0
20702,treatment1,1,1,0
72161,treatment2,0,0,0
103863,control,1,1,0
81487,control,1,0,0
30466,treatment1,1,0,0
73221,treatment1,0,0,0
99861,treatment2,1,1,0
86941,treatment2,0,0,0
97334,treatment1,1,0,0
22544,treatment2,0,0,0
77883,treatment1,0,0,0
41701,treatment2,1,1,0
83489,treatment1,1,1,0
47182,treatment2,0,0,0
46527,control,1,1,0
80003,control,0,0,0
7498,treatment2,1,0,0
103914,treatment2,0,0,0
50224,treatment2,1,0,0
53078,treatment2,0,0,0
3884,control,0,0,0
86938,control,0,0,0
97695,control,0,0,0
57680,treatment2,0,0,0
23367,treatment2,0,0,0
14245,control,0,0,0
26260,control,0,0,0
51427,control,0,0,0
40095,treatment1,0,0,0
107815,treatment1,0,0,0
75674,treatment1,0,0,0
85166,control,1,0,0
67442,treatment2,1,0,0
39594,control,1,1,0
632,treatment1,0,0,0
87737,treatment1,0,0,0
56753,treatment2,1,0,0
70744,control,0,0,0
88128,treatment2,1,1,0
93113,treatment1,1,1,0
88413,treatment1,0,0,0
13078,treatment2,1,0,0
101461,treatment2,1,0,0
9674,treatment2,0,0,0
87998,treatment2,0,0,0
8797,treatment1,0,0,0
31708,treatment2,0,0,0
109495,treatment1,1,1,0
47722,control,1,0,0
33613,treatment2,1,0,0
62599,control,0,0,0
52019,treatment1,1,1,0
16277,treatment1,1,1,0
50968,treatment2,1,0,0
93169,treatment2,0,0,0
20720,treatment1,0,0,0
87426,treatment2,0,0,0
98318,treatment2,1,1,0
9263,treatment1,1,0,0
17819,treatment2,1,0,0
100446,treatment2,0,0,0
64902,treatment2,1,1,1
106827,treatment2,0,0,0
96045,treatment1,1,1,0
5926,treatment1,0,0,0
99479,control,0,0,0
86462,treatment2,0,0,0
65127,control,0,0,0
16643,treatment1,0,0,0
88795,control,0,0,0
95281,control,0,0,0
24903,control,0,0,0
108078,treatment1,1,1,0
53079,treatment2,0,0,0
17230,control,0,0,0
27797,control,1,0,0
31274,control,0,0,0
865,treatment2,0,0,0
78181,treatment2,1,1,1
107201,control,0,0,0
60877,treatment2,0,0,0
62406,treatment2,1,1,1
83405,treatment1,1,0,0
10176,treatment1,0,0,0
105590,control,0,0,0
7570,treatment1,1,0,0
12595,treatment2,1,0,0
53042,treatment2,0,0,0
36588,control,1,1,0
21656,treatment2,0,0,0
70073,control,0,0,0
52556,treatment1,0,0,0
56150,treatment2,0,0,0
22845,treatment2,0,0,0
15552,treatment1,0,0,0
54884,control,0,0,0
28152,control,1,0,0
58806,treatment2,1,1,0
101215,treatment2,0,0,0
99440,control,1,0,0
31660,treatment2,0,0,0
56979,treatment2,0,0,0
19502,treatment1,1,1,1
53836,control,0,0,0
14108,control,0,0,0
42698,control,0,0,0
78117,treatment2,1,0,0
26604,treatment2,1,1,0
101261,treatment2,1,0,0
42960,treatment2,0,0,0
35159,control,0,0,0
71139,control,1,1,0
91273,treatment2,0,0,0
51869,control,0,0,0
425,control,0,0,0
65332,control,0,0,0
79649,control,1,1,0
8715,control,0,0,0
24811,control,1,0,0
46477,treatment1,0,0,0
78006,treatment2,0,0,0
121,treatment2,0,0,0
24155,treatment2,1,0,0
20433,control,0,0,0
57024,treatment2,0,0,0
64073,treatment2,0,0,0
23651,treatment2,0,0,0
52176,treatment1,1,1,0
101470,treatment1,0,0,0
83478,treatment2,0,0,0
10319,control,0,0,0
89240,treatment1,1,1,0
47690,treatment2,1,0,0
93006,treatment2,1,1,0
111510,control,0,0,0
82444,control,0,0,0
72196,control,0,0,0
72410,control,0,0,0
13551,treatment1,1,0,0
25331,control,0,0,0
34341,treatment1,1,0,0
90457,treatment1,0,0,0
102954,control,0,0,0
30051,control,1,1,0
81938,treatment2,0,0,0
25308,treatment1,0,0,0
102893,treatment2,0,0,0
62506,treatment1,0,0,0
48168,treatment1,1,0,0
69838,treatment2,0,0,0
110335,treatment2,1,1,0
88980,control,1,1,0
2220,control,0,0,0
96860,treatment2,0,0,0
100232,treatment1,1,1,0
19066,control,1,1,0
88067,control,0,0,0
82863,treatment2,0,0,0
19725,treatment2,0,0,0
90556,treatment1,1,1,1
38387,control,1,0,0
29613,control,1,1,1
102356,treatment2,1,0,0
63623,control,0,0,0
111462,treatment2,0,0,0
77994,treatment2,0,0,0
50923,treatment1,1,0,0
34140,control,0,0,0
4244,treatment2,0,0,0
25947,control,0,0,0
9837,control,1,0,0
78723,treatment1,0,0,0
79809,treatment1,1,1,0
56843,control,1,1,0
63974,treatment2,0,0,0
84730,treatment1,1,1,0
45,treatment1,1,0,0
30078,treatment2,0,0,0
83643,control,0,0,0
82047,treatment1,0,0,0
4264,control,0,0,0
21631,treatment2,0,0,0
57824,control,1,1,0
32278,treatment1,0,0,0
33013,treatment2,0,0,0
75988,treatment1,1,1,0
31650,control,0,0,0
94698,treatment2,0,0,0
1631,treatment1,1,0,0
45984,control,0,0,0
46769,treatment2,0,0,0
35526,control,1,0,0
20456,treatment2,0,0,0
96414,treatment2,0,0,0
16841,treatment1,0,0,0
4099,control,0,0,0
18325,treatment1,1,1,0
75115,treatment1,1,0,0
69096,control,0,0,0
87271,treatment1,1,0,0
86384,treatment2,0,0,0
101492,treatment1,1,0,0
108082,treatment1,1,0,0
6670,treatment1,1,1,0
58493,control,1,0,0
75552,treatment2,0,0,0
82470,control,0,0,0
12990,treatment1,1,0,0
5569,control,0,0,0
32082,treatment1,0,0,0
34733,control,1,0,0
51453,treatment2,1,1,0
97197,control,0,0,0
109366,treatment2,1,1,0
43433,treatment1,0,0,0
58314,treatment1,0,0,0
12749,treatment1,0,0,0
4259,control,0,0,0
16355,treatment2,0,0,0
70194,treatment1,0,0,0
19379,treatment1,0,0,0
84404,control,0,0,0
63801,control,0,0,0
33922,treatment1,1,0,0
33605,treatment1,0,0,0
51304,treatment1,0,0,0
18986,treatment2,0,0,0
88818,treatment1,0,0,0
80495,treatment2,1,1,0
15602,control,0,0,0
55635,treatment1,0,0,0
71811,control,1,1,0
63830,treatment1,1,0,0
9009,treatment2,0,0,0
51842,control,1,0,0
517,treatment1,0,0,0
111009,control,0,0,0
47995,treatment1,1,0,0
89986,treatment1,0,0,0
103544,treatment2,0,0,0
80777,treatment1,1,0,0
94575,treatment2,0,0,0
21405,control,1,1,0
36664,treatment2,0,0,0
106867,treatment2,0,0,0
95384,control,0,0,0
42912,treatment1,1,1,0
100958,treatment1,1,0,0
95625,treatment1,0,0,0
80001,control,1,1,0
61879,control,0,0,0
12116,control,0,0,0
46655,treatment2,1,0,0
31023,treatment2,1,1,0
56454,control,0,0,0
66723,treatment2,0,0,0
84979,treatment2,0,0,0
90530,control,0,0,0
27206,treatment1,1,0,0
62589,treatment1,1,0,0
67372,treatment2,0,0,0
61381,treatment1,0,0,0
21441,treatment1,1,1,0
46303,treatment2,0,0,0
62168,treatment1,0,0,0
57661,treatment2,0,0,0
47425,treatment1,0,0,0
65,treatment1,0,0,0
96355,treatment1,0,0,0
61129,control,1,0,0
62749,treatment2,0,0,0
40133,control,0,0,0
102731,control,0,0,0
55335,treatment1,0,0,0
56789,treatment1,0,0,0
53274,control,0,0,0
8153,control,1,1,1
105824,treatment2,0,0,0
65447,control,0,0,0
93869,treatment2,1,0,0
79261,treatment2,0,0,0
29332,control,0,0,0
33747,treatment2,0,0,0
32122,control,0,0,0
63825,treatment2,0,0,0
97949,control,1,1,0
20921,treatment1,0,0,0
88054,treatment1,1,0,0
108549,treatment2,0,0,0
86597,treatment1,1,0,0
68686,control,0,0,0
33477,treatment2,0,0,0
34000,treatment2,0,0,0
8485,control,0,0,0
59161,treatment2,1,1,0
89844,treatment1,1,1,0
61477,treatment1,0,0,0
16500,treatment2,0,0,0
31676,treatment2,0,0,0
79001,treatment1,0,0,0
10277,treatment2,0,0,0
70157,treatment1,0,0,0
42723,treatment1,1,0,0
41567,control,0,0,0
15794,control,0,0,0
48600,control,0,0,0
16917,control,0,0,0
105389,control,1,1,0
54760,treatment2,0,0,0
19247,treatment1,0,0,0
50348,treatment1,0,0,0
6767,treatment1,1,1,0
79367,treatment2,1,0,0
88894,control,0,0,0
87816,treatment2,0,0,0
38776,control,0,0,0
55296,treatment2,0,0,0
37309,control,0,0,0
34768,treatment2,1,1,0
91427,treatment1,1,0,0
53051,control,0,0,0
89495,control,0,0,0
91480,treatment2,0,0,0
85844,treatment2,0,0,0
61517,control,1,1,0
34215,control,0,0,0
48313,control,1,0,0
32492,treatment2,0,0,0
61075,control,0,0,0
66033,treatment1,0,0,0
43801,treatment2,1,0,0
3838,treatment1,1,1,0
98366,control,1,0,0
43657,control,0,0,0
56902,control,0,0,0
48064,control,0,0,0
59135,treatment1,1,1,0
65063,treatment1,0,0,0
13556,control,0,0,0
30803,treatment1,0,0,0
109428,treatment1,1,0,0
13137,control,1,0,0
86394,treatment2,1,1,0
30570,treatment2,0,0,0
106676,treatment2,0,0,0
51185,treatment1,1,1,1
45654,treatment2,0,0,0
66213,control,0,0,0
14141,treatment2,1,1,0
101006,treatment1,1,1,0
82461,treatment1,1,0,0
108218,treatment2,0,0,0
81201,control,0,0,0
76676,treatment1,0,0,0
14728,treatment2,0,0,0
90895,control,0,0,0
108636,treatment2,1,1,0
70479,treatment2,0,0,0
103972,control,0,0,0
35283,treatment2,0,0,0
108179,treatment1,0,0,0
59387,control,1,1,0
58326,treatment2,1,1,0
96746,control,0,0,0
60420,treatment1,0,0,0
7846,treatment1,0,0,0
81207,control,0,0,0
12248,treatment2,1,0,0
95876,control,0,0,0
42853,control,1,0,0
35202,control,0,0,0
9591,treatment1,0,0,0
7838,treatment2,1,0,0
9725,control,0,0,0
10442,control,0,0,0
40097,control,0,0,0
100256,treatment2,0,0,0
83153,treatment2,1,1,0
102863,control,0,0,0
88103,treatment2,0,0,0
62142,treatment1,0,0,0
5400,treatment1,0,0,0
5550,treatment1,1,1,0
94205,treatment2,1,0,0
44109,control,1,1,0
16160,treatment2,0,0,0
56056,control,0,0,0
17145,treatment1,0,0,0
54813,treatment2,0,0,0
47772,control,0,0,0
28622,treatment1,0,0,0
10563,control,1,0,0
61728,treatment2,0,0,0
34398,treatment1,0,0,0
106681,treatment1,0,0,0
20152,treatment2,0,0,0
23671,treatment2,0,0,0
31678,treatment2,1,1,0
27063,treatment1,1,1,0
11251,treatment1,1,0,0
58196,treatment1,1,0,0
93426,treatment2,0,0,0
18492,control,0,0,0
97862,treatment2,0,0,0
79937,treatment2,0,0,0
5291,treatment2,0,0,0
34935,treatment1,1,0,0
66099,treatment2,0,0,0
6736,treatment1,1,0,0
101813,treatment1,0,0,0
109845,treatment1,0,0,0
14938,control,0,0,0
16358,treatment2,0,0,0
83393,treatment1,1,1,0
109185,control,0,0,0
50373,treatment2,1,0,0
762,treatment2,0,0,0
64568,control,0,0,0
49643,treatment2,0,0,0
59175,control,0,0,0
85959,treatment1,0,0,0
110986,treatment1,1,0,0
77893,treatment2,0,0,0
110457,treatment2,1,1,0
75712,control,1,0,0
29819,treatment2,0,0,0
29537,treatment2,1,1,0
77847,treatment2,0,0,0
29698,treatment2,0,0,0
75578,control,1,0,0
61153,control,1,0,0
111441,treatment1,0,0,0
6647,treatment1,0,0,0
31541,control,1,0,0
71782,treatment1,1,0,0
96613,treatment2,0,0,0
66929,treatment2,0,0,0
92069,control,1,1,0
67888,treatment2,1,0,0
34968,control,0,0,0
81150,control,1,0,0
86805,control,1,0,0
100357,control,0,0,0
68590,control,0,0,0
83028,treatment1,0,0,0
11247,control,0,0,0
81749,treatment2,0,0,0
70202,treatment1,1,1,0
10087,treatment2,0,0,0
59285,treatment2,1,0,0
53071,control,0,0,0
79295,control,1,0,0
29638,treatment1,1,0,0
25354,treatment2,0,0,0
54448,control,1,1,0
23077,treatment2,0,0,0
52331,treatment1,1,1,0
3632,treatment2,0,0,0
102964,treatment2,1,0,0
13218,treatment2,1,1,0
72096,treatment1,0,0,0
89448,treatment2,0,0,0
65900,control,1,1,0
35622,control,1,0,0
110476,treatment1,1,1,0
39068,control,0,0,0
55551,treatment1,0,0,0
69355,treatment2,0,0,0
12543,treatment2,0,0,0
87754,control,0,0,0
102862,treatment1,0,0,0
59545,treatment2,1,1,0
63408,treatment1,0,0,0
28044,control,1,0,0
89389,control,1,0,0
50834,treatment2,0,0,0
103207,control,0,0,0
67192,treatment1,0,0,0
110682,control,1,0,0
10603,treatment1,0,0,0
101644,treatment2,0,0,0
6758,control,0,0,0
42741,treatment2,0,0,0
34456,treatment1,1,1,0
80435,treatment1,1,1,0
96523,treatment2,0,0,0
4426,control,0,0,0
24774,control,1,0,0
66232,treatment1,0,0,0
20100,control,0,0,0
6016,treatment1,1,0,0
95298,treatment2,0,0,0
89380,treatment1,0,0,0
3939,treatment1,1,1,0
107985,control,0,0,0
11321,control,1,1,0
20895,treatment2,0,0,0
92820,treatment1,0,0,0
30168,treatment1,0,0,0
11811,treatment1,0,0,0
73091,control,0,0,0
98036,treatment2,0,0,0
97306,control,0,0,0
78118,treatment2,1,0,0
60837,treatment2,1,0,0
85795,treatment2,0,0,0
106499,control,0,0,0
103939,treatment1,1,0,0
102254,control,0,0,0
10512,control,1,0,0
19381,treatment2,1,1,0
34204,treatment1,0,0,0
44666,control,1,0,0
3116,control,0,0,0
42139,control,0,0,0
56563,treatment1,1,1,0
45553,control,0,0,0
13720,treatment1,1,0,0
26412,control,0,0,0
86429,treatment2,0,0,0
81946,treatment1,1,1,0
8502,control,0,0,0
16528,treatment2,0,0,0
16403,control,0,0,0
62776,treatment1,0,0,0
73505,treatment1,1,0,0
95646,treatment2,1,1,0
57316,treatment1,1,0,0
111289,treatment2,0,0,0
81342,control,1,0,0
12437,treatment2,1,0,0
24771,treatment2,1,0,0
83616,treatment1,0,0,0
52003,control,0,0,0
106016,control,1,0,0
97839,treatment1,0,0,0
23229,treatment2,0,0,0
42550,treatment1,0,0,0
84870,control,0,0,0
98552,treatment2,0,0,0
27962,control,0,0,0
95993,treatment1,1,1,0
7132,treatment1,0,0,0
78812,treatment1,0,0,0
101493,treatment1,0,0,0
89556,control,1,1,0
66284,treatment2,0,0,0
88402,control,1,0,0
77744,treatment2,1,1,0
86771,treatment2,1,0,0
69378,treatment2,1,0,0
56561,treatment1,0,0,0
39521,control,0,0,0
12814,treatment1,0,0,0
30227,control,1,0,0
30401,treatment1,0,0,0
103412,control,0,0,0
82140,treatment1,0,0,0
95208,treatment2,1,0,0
57230,treatment1,0,0,0
43166,treatment2,1,0,0
45270,control,0,0,0
95785,treatment1,0,0,0
67957,treatment1,1,1,0
75165,treatment1,1,0,0
63885,control,0,0,0
11735,treatment2,1,0,0
23519,treatment1,0,0,0
111440,treatment2,0,0,0
7871,control,1,0,0
107682,treatment2,0,0,0
85040,treatment2,0,0,0
72020,treatment2,0,0,0
