id_user,variant,new_active_listing,new_booked_listing,new_cancelled_listing
6658,treatment,0,0,0
6186,treatment,0,0,0
11657,treatment,1,0,0
4637,treatment,0,0,0
12580,treatment,1,0,0
8055,control,0,0,0
13379,treatment,0,0,0
1894,treatment,0,0,0
11772,control,0,0,0
5783,control,0,0,0
5638,treatment,1,1,0
13287,control,0,0,0
4663,control,0,0,0
5754,control,0,0,0
841,control,0,0,0
11259,control,0,0,0
5785,treatment,0,0,0
5700,control,0,0,0
11105,treatment,1,0,0
10526,control,0,0,0
3534,treatment,0,0,0
3076,control,0,0,0
12993,treatment,0,0,0
8094,treatment,0,0,0
9996,treatment,1,1,0
12365,control,1,1,0
7858,control,0,0,0
1125,treatment,1,0,0
9827,control,0,0,0
5288,control,0,0,0
2407,control,0,0,0
6933,treatment,1,0,0
3715,treatment,1,1,0
8270,treatment,0,0,0
13099,control,0,0,0
1268,control,0,0,0
13191,control,0,0,0
6717,control,1,0,0
4713,control,0,0,0
10584,treatment,0,0,0
4641,control,0,0,0
2193,treatment,0,0,0
7498,treatment,0,0,0
12840,control,0,0,0
6438,control,0,0,0
301,treatment,0,0,0
7533,treatment,1,1,1
7796,treatment,0,0,0
7452,treatment,0,0,0
12587,treatment,0,0,0
1346,control,0,0,0
9308,control,0,0,0
1826,treatment,1,0,0
11631,control,1,1,0
9206,treatment,0,0,0
734,treatment,0,0,0
13365,control,0,0,0
10075,treatment,0,0,0
13738,control,1,0,0
5710,control,0,0,0
12536,control,0,0,0
11929,control,0,0,0
8383,treatment,0,0,0
8064,treatment,1,0,0
3697,control,1,0,0
13636,treatment,0,0,0
5159,treatment,0,0,0
12660,control,0,0,0
12386,treatment,0,0,0
8771,treatment,0,0,0
2551,treatment,0,0,0
9335,control,0,0,0
7934,treatment,1,0,0
214,control,1,0,0
6341,treatment,1,1,0
11968,control,0,0,0
6604,treatment,0,0,0
5373,treatment,0,0,0
6787,treatment,0,0,0
11928,control,0,0,0
11043,treatment,1,1,0
7226,control,0,0,0
3730,control,0,0,0
6645,control,1,0,0
887,treatment,1,0,0
12959,treatment,1,0,0
5794,control,0,0,0
9890,treatment,0,0,0
2772,treatment,0,0,0
5164,treatment,1,0,0
13496,treatment,0,0,0
955,control,0,0,0
3224,control,0,0,0
5687,control,0,0,0
3279,treatment,0,0,0
10513,control,0,0,0
13606,control,0,0,0
850,control,1,1,0
7612,treatment,1,1,0
336,treatment,0,0,0
559,control,0,0,0
12568,control,1,1,0
3414,control,0,0,0
11666,control,1,0,0
10055,treatment,0,0,0
7537,control,1,0,0
3645,control,1,0,0
11501,treatment,0,0,0
11662,treatment,0,0,0
9510,treatment,0,0,0
8404,control,1,0,0
10695,control,0,0,0
13028,treatment,0,0,0
12907,treatment,0,0,0
9789,treatment,0,0,0
3594,treatment,0,0,0
7109,control,1,1,0
4567,treatment,0,0,0
13921,control,1,0,0
13131,control,0,0,0
3726,control,0,0,0
7596,treatment,1,1,0
6553,control,0,0,0
360,treatment,1,0,0
230,control,0,0,0
9143,treatment,0,0,0
9698,control,0,0,0
9727,treatment,1,0,0
2634,treatment,0,0,0
13168,treatment,0,0,0
6523,control,0,0,0
5882,treatment,0,0,0
8738,control,0,0,0
3894,treatment,0,0,0
4979,treatment,0,0,0
2483,control,1,0,0
7774,treatment,0,0,0
5219,control,0,0,0
7299,treatment,0,0,0
4851,treatment,0,0,0
7747,treatment,0,0,0
4124,treatment,0,0,0
2122,treatment,0,0,0
13163,control,0,0,0
12105,control,1,0,0
7535,control,0,0,0
2757,treatment,0,0,0
9565,control,0,0,0
3480,control,0,0,0
7086,control,0,0,0
8748,treatment,0,0,0
4232,treatment,0,0,0
13862,control,0,0,0
2390,control,0,0,0
2117,treatment,1,0,0
13328,treatment,0,0,0
13181,treatment,0,0,0
7576,control,0,0,0
13621,control,0,0,0
1129,treatment,0,0,0
9273,control,0,0,0
1186,control,0,0,0
7487,treatment,0,0,0
1262,treatment,1,1,0
10357,control,0,0,0
3907,control,1,1,0
4844,control,0,0,0
11151,treatment,0,0,0
1684,treatment,0,0,0
2506,control,0,0,0
1546,control,0,0,0
3538,treatment,1,0,0
8806,control,1,0,0
5836,control,1,0,0
5427,treatment,0,0,0
6062,treatment,1,0,0
4803,control,0,0,0
7672,control,1,0,0
11346,control,0,0,0
12009,control,1,0,0
4455,treatment,0,0,0
3984,control,0,0,0
6807,treatment,0,0,0
11060,treatment,0,0,0
12387,treatment,0,0,0
2314,control,0,0,0
2889,treatment,0,0,0
10038,control,0,0,0
12384,control,1,1,0
2230,control,0,0,0
4137,control,0,0,0
10345,treatment,0,0,0
4925,treatment,0,0,0
3081,control,1,0,0
1474,treatment,0,0,0
9166,control,1,0,0
3276,control,1,0,0
1452,treatment,0,0,0
2309,control,0,0,0
12,control,0,0,0
5560,treatment,0,0,0
11599,treatment,0,0,0
4343,control,0,0,0
12563,treatment,0,0,0
5183,treatment,0,0,0
8692,control,1,0,0
11903,treatment,0,0,0
13091,control,0,0,0
482,control,0,0,0
3759,treatment,0,0,0
8726,control,0,0,0
2949,treatment,0,0,0
4020,control,0,0,0
1468,control,0,0,0
8877,treatment,1,0,0
8608,control,0,0,0
354,control,0,0,0
7197,control,0,0,0
5234,treatment,1,1,0
8671,control,1,1,0
9322,treatment,0,0,0
10097,control,1,0,0
9065,treatment,1,0,0
895,treatment,1,1,1
4918,treatment,0,0,0
2943,control,0,0,0
7000,treatment,0,0,0
3809,treatment,1,0,0
1473,treatment,0,0,0
11769,treatment,0,0,0
8704,treatment,1,0,0
4853,control,0,0,0
12142,control,1,0,0
3459,treatment,0,0,0
12966,control,0,0,0
1403,control,0,0,0
1767,treatment,0,0,0
4775,treatment,0,0,0
4780,control,0,0,0
4913,treatment,1,1,1
13581,control,0,0,0
5789,treatment,1,0,0
3439,treatment,1,1,0
12107,treatment,0,0,0
2859,treatment,1,0,0
2126,treatment,0,0,0
11882,control,0,0,0
9944,control,1,0,0
6319,control,0,0,0
3065,control,1,0,0
10154,control,0,0,0
11477,treatment,0,0,0
4088,control,1,1,0
3371,treatment,1,0,0
5821,control,1,0,0
3880,control,1,1,0
10689,control,0,0,0
2799,control,0,0,0
7466,control,0,0,0
5944,treatment,0,0,0
8222,treatment,0,0,0
11436,control,0,0,0
9868,control,0,0,0
13316,control,1,0,0
3157,control,0,0,0
2645,control,0,0,0
1502,treatment,0,0,0
6390,control,1,0,0
5515,treatment,0,0,0
11609,control,1,1,0
9932,treatment,0,0,0
1503,control,0,0,0
8942,control,0,0,0
7987,control,1,1,1
5797,control,1,1,0
9450,control,0,0,0
9076,control,0,0,0
6948,control,0,0,0
1355,treatment,0,0,0
9718,treatment,0,0,0
6313,control,1,1,0
10874,control,0,0,0
3460,treatment,0,0,0
9090,control,1,0,0
257,treatment,0,0,0
12031,treatment,0,0,0
3153,treatment,1,0,0
13128,control,0,0,0
1577,control,0,0,0
3924,treatment,0,0,0
4202,treatment,1,0,0
2477,control,0,0,0
3967,control,0,0,0
310,control,0,0,0
12575,treatment,0,0,0
10545,treatment,0,0,0
12626,control,1,0,0
8917,control,0,0,0
8454,control,0,0,0
836,treatment,0,0,0
5316,treatment,1,0,0
9725,treatment,0,0,0
9783,treatment,1,0,0
6243,treatment,0,0,0
3466,control,0,0,0
9826,control,1,0,0
7494,treatment,0,0,0
12962,treatment,0,0,0
12348,treatment,0,0,0
3847,control,1,0,0
3169,treatment,0,0,0
5806,control,0,0,0
2744,control,0,0,0
5966,treatment,1,0,0
5253,control,0,0,0
9327,treatment,0,0,0
708,control,1,0,0
5732,control,1,0,0
11919,treatment,0,0,0
13009,treatment,0,0,0
13908,control,0,0,0
9010,treatment,0,0,0
12388,control,0,0,0
1305,treatment,1,0,0
12988,control,0,0,0
7073,treatment,1,0,0
12317,control,1,0,0
4327,treatment,0,0,0
4546,control,0,0,0
3043,control,1,0,0
7130,treatment,0,0,0
8670,treatment,0,0,0
11901,control,0,0,0
7320,treatment,0,0,0
6988,treatment,1,1,0
2893,control,0,0,0
5528,treatment,0,0,0
3008,control,0,0,0
10863,control,0,0,0
10646,treatment,1,0,0
10698,treatment,0,0,0
7462,treatment,0,0,0
11618,treatment,0,0,0
115,control,0,0,0
10852,treatment,1,0,0
5667,treatment,0,0,0
8426,control,0,0,0
8552,control,1,0,0
13635,treatment,0,0,0
563,treatment,1,0,0
5714,treatment,0,0,0
12784,control,0,0,0
4709,treatment,1,1,0
6751,control,0,0,0
12534,treatment,1,1,0
3455,control,0,0,0
2421,control,1,0,0
4107,control,0,0,0
7854,treatment,0,0,0
13536,control,1,0,0
4111,control,0,0,0
13210,treatment,1,1,0
3434,control,0,0,0
2543,treatment,0,0,0
11359,treatment,0,0,0
7385,treatment,0,0,0
6695,control,0,0,0
2565,control,0,0,0
3165,control,0,0,0
1927,control,0,0,0
1344,treatment,0,0,0
6924,treatment,1,0,0
2217,control,0,0,0
11190,treatment,1,0,0
3021,control,0,0,0
2544,treatment,1,0,0
2468,treatment,0,0,0
2824,treatment,1,0,0
438,treatment,0,0,0
9615,control,1,0,0
10854,treatment,0,0,0
8303,control,0,0,0
12004,control,0,0,0
447,treatment,0,0,0
6051,control,0,0,0
4920,control,0,0,0
4328,treatment,1,0,0
2791,control,0,0,0
7331,treatment,0,0,0
2567,treatment,1,0,0
392,treatment,1,0,0
8716,treatment,1,0,0
12267,treatment,0,0,0
5296,control,0,0,0
5776,control,0,0,0
2511,control,1,0,0
3665,control,1,0,0
2289,treatment,0,0,0
12658,control,1,1,0
9462,treatment,1,0,0
9719,treatment,0,0,0
633,treatment,0,0,0
7695,treatment,0,0,0
3073,control,0,0,0
5477,control,0,0,0
7373,treatment,0,0,0
1802,treatment,0,0,0
450,control,0,0,0
11807,treatment,0,0,0
607,treatment,0,0,0
11620,treatment,1,0,0
5150,control,0,0,0
3247,treatment,0,0,0
6284,control,0,0,0
3420,treatment,0,0,0
9062,control,0,0,0
5661,treatment,0,0,0
3600,control,1,1,0
1669,treatment,1,0,0
13780,treatment,0,0,0
7395,control,0,0,0
13950,treatment,0,0,0
6333,control,0,0,0
7292,treatment,0,0,0
9940,treatment,0,0,0
6465,control,1,1,0
13249,control,0,0,0
6951,control,0,0,0
704,control,0,0,0
10029,control,0,0,0
235,control,1,0,0
3104,control,0,0,0
2663,treatment,0,0,0
9813,treatment,0,0,0
596,control,0,0,0
1978,treatment,0,0,0
5160,control,1,0,0
725,control,0,0,0
13233,control,1,0,0
7594,treatment,0,0,0
13931,treatment,0,0,0
7554,control,0,0,0
13753,control,1,0,0
183,treatment,0,0,0
1687,control,0,0,0
270,control,1,0,0
1685,control,0,0,0
3612,treatment,1,1,0
7003,treatment,0,0,0
7048,treatment,0,0,0
9812,control,0,0,0
8811,control,0,0,0
13422,treatment,1,1,0
3932,treatment,0,0,0
6936,control,0,0,0
12276,control,1,0,0
13909,treatment,1,1,0
10283,treatment,1,0,0
7705,treatment,1,0,0
11513,control,1,0,0
9958,control,0,0,0
12710,control,0,0,0
13052,control,0,0,0
10964,treatment,0,0,0
5910,control,0,0,0
4438,control,1,0,0
5739,control,0,0,0
10476,control,0,0,0
12755,control,1,0,0
12743,control,0,0,0
7842,treatment,1,1,0
4231,control,1,1,0
4260,treatment,0,0,0
9768,treatment,0,0,0
10191,control,0,0,0
6432,control,0,0,0
7547,control,0,0,0
41,treatment,1,0,0
3668,control,0,0,0
5730,treatment,0,0,0
3684,control,0,0,0
1154,control,1,1,0
3801,control,0,0,0
12327,treatment,0,0,0
2730,control,1,0,0
13925,treatment,1,0,0
1024,control,1,1,0
13405,treatment,0,0,0
11087,treatment,1,1,0
1405,treatment,0,0,0
4689,treatment,0,0,0
740,treatment,0,0,0
10930,treatment,1,1,0
1691,treatment,0,0,0
1336,treatment,0,0,0
7630,treatment,0,0,0
5930,control,0,0,0
1034,control,0,0,0
8947,treatment,0,0,0
429,control,0,0,0
2192,control,0,0,0
6000,control,0,0,0
12839,treatment,0,0,0
13943,control,1,0,0
3246,control,0,0,0
7045,treatment,1,1,0
11242,treatment,0,0,0
304,control,1,1,0
8310,control,0,0,0
8683,treatment,0,0,0
1774,treatment,0,0,0
7455,treatment,1,0,0
3308,control,1,0,0
8256,control,0,0,0
11102,treatment,1,0,0
13265,treatment,0,0,0
3508,treatment,1,0,0
7627,control,0,0,0
9409,control,1,0,0
3325,treatment,1,0,0
7662,control,0,0,0
5867,treatment,0,0,0
12303,control,0,0,0
11626,treatment,0,0,0
9618,control,0,0,0
2906,control,0,0,0
11109,treatment,0,0,0
6493,control,0,0,0
4989,control,1,0,0
2019,control,0,0,0
9519,control,0,0,0
11092,control,0,0,0
8582,control,0,0,0
3996,treatment,0,0,0
8966,control,1,0,0
12354,control,1,0,0
13017,treatment,0,0,0
6317,treatment,0,0,0
1079,treatment,0,0,0
10160,control,0,0,0
8415,control,1,0,0
81,control,0,0,0
6838,control,0,0,0
1371,treatment,1,0,0
13126,treatment,0,0,0
10218,control,0,0,0
453,treatment,1,0,0
10259,treatment,1,0,0
13455,treatment,0,0,0
2272,control,1,0,0
6781,control,1,0,0
9884,control,0,0,0
9302,control,1,0,0
11816,treatment,1,0,0
13147,treatment,0,0,0
9828,control,0,0,0
5297,treatment,0,0,0
1621,control,0,0,0
4867,treatment,1,1,0
3740,control,0,0,0
11915,control,0,0,0
3810,control,0,0,0
11276,treatment,0,0,0
6362,control,1,1,0
12674,treatment,1,0,0
9455,control,1,1,0
4547,treatment,0,0,0
10590,treatment,0,0,0
3805,treatment,0,0,0
8703,control,0,0,0
509,treatment,0,0,0
9761,treatment,0,0,0
13940,control,0,0,0
3802,treatment,0,0,0
6573,control,1,1,0
4603,control,1,0,0
10839,treatment,1,0,0
8547,control,1,0,0
3866,control,0,0,0
10309,treatment,0,0,0
13189,treatment,0,0,0
2165,treatment,0,0,0
7024,treatment,1,0,0
10605,treatment,1,1,0
2231,control,1,0,0
6556,control,0,0,0
9373,treatment,1,0,0
5530,treatment,1,1,0
8774,treatment,0,0,0
8780,treatment,0,0,0
3829,control,0,0,0
13916,control,0,0,0
4791,treatment,0,0,0
10328,control,0,0,0
556,treatment,0,0,0
8468,control,0,0,0
6673,treatment,0,0,0
7997,control,0,0,0
11611,treatment,1,0,0
5731,control,0,0,0
9018,treatment,1,0,0
5431,treatment,1,0,0
13417,treatment,1,1,0
6576,treatment,0,0,0
7909,control,1,0,0
415,control,0,0,0
10418,treatment,0,0,0
3706,treatment,0,0,0
11160,control,0,0,0
9525,control,1,1,0
4588,treatment,1,1,0
3168,treatment,1,0,0
12131,treatment,0,0,0
172,treatment,1,0,0
10380,treatment,0,0,0
6764,control,1,1,0
4288,control,0,0,0
10715,control,0,0,0
9896,control,0,0,0
602,control,1,0,0
8136,control,0,0,0
11053,treatment,0,0,0
10639,treatment,1,1,0
5429,treatment,0,0,0
1750,treatment,1,1,0
3560,treatment,1,1,1
133,control,0,0,0
3002,treatment,0,0,0
8673,control,0,0,0
538,treatment,0,0,0
6159,control,0,0,0
2539,control,0,0,0
13269,control,0,0,0
4932,control,0,0,0
4035,treatment,1,1,0
10706,control,1,0,0
12086,control,0,0,0
8467,treatment,0,0,0
5781,control,0,0,0
13857,control,0,0,0
9529,control,1,0,0
6703,control,0,0,0
7656,treatment,1,1,0
10583,control,0,0,0
4349,control,0,0,0
9069,treatment,0,0,0
11473,treatment,0,0,0
12725,treatment,1,0,0
8583,treatment,0,0,0
5639,control,1,0,0
13739,control,0,0,0
2077,treatment,1,0,0
13844,control,0,0,0
11214,treatment,0,0,0
7984,treatment,1,1,0
3884,control,0,0,0
3878,control,0,0,0
8328,control,0,0,0
3113,treatment,0,0,0
10127,treatment,0,0,0
12359,treatment,0,0,0
11757,treatment,0,0,0
8860,treatment,1,0,0
12342,control,0,0,0
5911,treatment,0,0,0
2956,treatment,0,0,0
4321,control,1,1,0
9333,control,1,1,0
8077,treatment,1,0,0
5940,control,1,1,0
7551,control,0,0,0
4454,control,0,0,0
5187,control,0,0,0
2936,control,0,0,0
7518,control,0,0,0
8814,treatment,1,0,0
8115,treatment,0,0,0
10596,treatment,0,0,0
5992,treatment,0,0,0
5819,treatment,1,0,0
12522,control,0,0,0
1164,treatment,0,0,0
13512,control,0,0,0
873,treatment,0,0,0
10587,control,0,0,0
5584,treatment,0,0,0
10853,treatment,0,0,0
9924,treatment,0,0,0
13207,treatment,0,0,0
8501,control,1,0,0
11667,treatment,1,0,0
735,treatment,1,0,0
8431,treatment,0,0,0
7337,control,0,0,0
1869,control,0,0,0
8696,control,0,0,0
1590,treatment,1,0,0
1892,control,1,1,0
2548,treatment,0,0,0
5127,control,1,0,0
10051,control,1,0,0
6567,control,0,0,0
7138,treatment,0,0,0
8418,treatment,0,0,0
6012,treatment,0,0,0
4019,control,0,0,0
3596,control,0,0,0
1316,control,0,0,0
9086,control,1,1,0
1116,control,0,0,0
13617,control,0,0,0
9870,control,0,0,0
5371,treatment,0,0,0
8952,control,0,0,0
9037,control,1,1,0
12310,treatment,0,0,0
7261,control,0,0,0
3004,treatment,0,0,0
10337,treatment,1,1,0
2666,control,0,0,0
12337,treatment,1,0,0
11574,control,0,0,0
5750,control,0,0,0
10206,control,0,0,0
12187,treatment,0,0,0
13895,control,0,0,0
7502,control,0,0,0
1275,control,0,0,0
3417,control,1,0,0
13136,treatment,0,0,0
13273,control,1,0,0
2458,control,0,0,0
239,control,0,0,0
11826,control,0,0,0
732,treatment,0,0,0
12236,treatment,0,0,0
12283,control,0,0,0
1884,treatment,0,0,0
2891,treatment,1,0,0
2898,treatment,0,0,0
9001,treatment,0,0,0
591,control,0,0,0
890,treatment,1,0,0
8184,treatment,0,0,0
9677,control,0,0,0
6239,treatment,1,0,0
5497,control,0,0,0
10056,treatment,0,0,0
6689,control,0,0,0
4273,treatment,0,0,0
2067,control,0,0,0
10204,control,1,0,0
4143,control,0,0,0
13550,treatment,0,0,0
8158,treatment,0,0,0
10128,control,1,0,0
5407,control,1,0,0
5065,treatment,1,0,0
754,treatment,0,0,0
11984,treatment,1,0,0
13894,treatment,0,0,0
11348,control,0,0,0
1970,control,0,0,0
7479,treatment,1,0,0
10068,control,1,0,0
8515,control,0,0,0
1776,control,0,0,0
9697,control,0,0,0
2374,treatment,0,0,0
3130,treatment,0,0,0
1338,treatment,1,1,1
13003,treatment,0,0,0
1795,control,0,0,0
5324,treatment,1,0,0
7919,treatment,1,1,0
8479,treatment,1,0,0
3453,control,0,0,0
12668,control,1,0,0
2529,treatment,0,0,0
12417,treatment,0,0,0
500,control,0,0,0
8719,control,1,0,0
12496,control,1,1,0
10571,control,0,0,0
5260,treatment,0,0,0
3432,treatment,1,1,0
6395,control,0,0,0
3823,treatment,0,0,0
1211,control,0,0,0
3447,control,0,0,0
13890,treatment,1,0,0
244,treatment,1,1,0
11825,treatment,0,0,0
1717,treatment,0,0,0
4097,control,1,0,0
7169,treatment,0,0,0
13518,control,0,0,0
12133,treatment,0,0,0
2550,treatment,1,0,0
10488,treatment,1,0,0
6418,treatment,0,0,0
12156,treatment,0,0,0
10269,treatment,1,0,0
12859,treatment,0,0,0
1657,treatment,1,1,0
6530,control,0,0,0
6197,control,0,0,0
5475,treatment,0,0,0
12330,control,0,0,0
966,treatment,1,0,0
7956,control,0,0,0
6320,control,1,0,0
427,treatment,0,0,0
6758,control,1,0,0
5919,control,0,0,0
3514,control,0,0,0
8083,treatment,0,0,0
8101,treatment,0,0,0
13336,treatment,0,0,0
12403,treatment,0,0,0
10787,treatment,0,0,0
13345,control,0,0,0
13815,control,1,0,0
1622,treatment,0,0,0
12694,control,0,0,0
12454,treatment,1,1,0
2078,control,0,0,0
2130,treatment,0,0,0
8591,treatment,1,0,0
10242,control,0,0,0
13672,treatment,0,0,0
7071,control,1,0,0
13775,control,1,1,0
10848,treatment,0,0,0
2505,treatment,1,0,0
10780,control,0,0,0
1292,control,0,0,0
2213,control,0,0,0
13412,treatment,0,0,0
12124,treatment,1,0,0
307,treatment,0,0,0
5759,treatment,0,0,0
13397,control,0,0,0
9070,treatment,0,0,0
2063,control,1,0,0
102,control,0,0,0
216,control,1,1,0
13573,treatment,0,0,0
11431,control,0,0,0
11612,treatment,0,0,0
7819,control,0,0,0
11676,control,1,1,0
10676,control,0,0,0
3957,treatment,0,0,0
6904,control,0,0,0
12381,control,0,0,0
9501,treatment,0,0,0
3499,control,0,0,0
11478,control,0,0,0
13537,treatment,0,0,0
13820,control,0,0,0
7189,control,1,0,0
5229,treatment,1,1,0
4811,control,0,0,0
12334,control,0,0,0
2371,control,0,0,0
11375,treatment,0,0,0
8632,control,1,1,0
8787,treatment,0,0,0
67,treatment,1,0,0
1886,treatment,0,0,0
1232,treatment,1,0,0
10976,control,0,0,0
5141,control,1,0,0
6162,treatment,1,1,0
13372,treatment,0,0,0
4134,control,1,0,0
11193,treatment,0,0,0
671,treatment,0,0,0
3990,control,0,0,0
11794,control,0,0,0
3601,treatment,0,0,0
11310,control,1,0,0
11033,treatment,0,0,0
5569,control,1,0,0
6203,control,0,0,0
8549,treatment,1,0,0
11590,control,0,0,0
9986,treatment,1,1,0
794,treatment,0,0,0
1049,control,1,0,0
11923,control,0,0,0
7945,control,0,0,0
7475,control,0,0,0
5154,treatment,0,0,0
5447,control,0,0,0
1078,control,1,0,0
1550,treatment,0,0,0
11954,treatment,0,0,0
11940,control,1,0,0
4443,control,0,0,0
9029,control,0,0,0
2310,control,0,0,0
7465,control,1,0,0
5058,control,1,0,0
4053,treatment,0,0,0
11738,control,0,0,0
1114,treatment,1,0,0
11948,treatment,1,0,0
1628,control,0,0,0
6725,control,1,0,0
995,treatment,0,0,0
13236,control,1,0,0
1271,treatment,0,0,0
13816,control,1,0,0
3845,control,0,0,0
707,control,0,0,0
4885,control,0,0,0
2852,treatment,0,0,0
6858,treatment,0,0,0
10547,control,0,0,0
12119,treatment,0,0,0
7409,control,1,0,0
13251,control,1,0,0
5079,treatment,0,0,0
6629,control,0,0,0
11737,treatment,0,0,0
11578,control,0,0,0
12376,treatment,0,0,0
8898,treatment,1,0,0
5073,treatment,0,0,0
12491,treatment,0,0,0
905,treatment,1,0,0
8690,treatment,0,0,0
7895,control,1,0,0
2426,control,0,0,0
10601,treatment,1,0,0
7832,treatment,0,0,0
1492,control,0,0,0
13742,control,0,0,0
6779,treatment,0,0,0
2882,treatment,0,0,0
4302,treatment,0,0,0
12084,control,1,0,0
6226,treatment,0,0,0
10310,treatment,0,0,0
5668,control,0,0,0
5535,treatment,0,0,0
8288,control,0,0,0
10338,control,0,0,0
13912,control,1,0,0
9139,control,0,0,0
6790,treatment,0,0,0
855,treatment,0,0,0
2259,treatment,1,0,0
2768,treatment,0,0,0
1190,control,0,0,0
12709,treatment,0,0,0
2960,control,1,0,0
13557,control,0,0,0
8972,treatment,0,0,0
13333,treatment,1,1,0
11910,control,0,0,0
11008,control,0,0,0
4179,treatment,0,0,0
39,control,0,0,0
11930,control,0,0,0
2601,treatment,0,0,0
11237,control,1,0,0
12363,treatment,1,0,0
4245,treatment,1,0,0
6711,control,0,0,0
9767,treatment,0,0,0
3263,control,0,0,0
2934,control,1,1,0
13038,treatment,0,0,0
12257,control,0,0,0
4727,treatment,0,0,0
5974,treatment,0,0,0
4360,control,0,0,0
12722,treatment,0,0,0
1601,treatment,1,1,0
6025,control,0,0,0
1840,treatment,0,0,0
10426,treatment,0,0,0
11829,treatment,1,1,0
5514,treatment,0,0,0
8348,treatment,1,0,0
5763,treatment,0,0,0
793,control,0,0,0
9032,control,1,0,0
4463,treatment,1,0,0
